Latitude (decimal degrees):	8.629
Longitude (decimal degrees):	-74.211
Elevation (m):	177
Radiation database:	PVGIS-ERA5


Slope: 44 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181009:1530,1031.84,44.97,303.87,10.82,66.46,25.04,0.9,0.0
20181009:1630,1472.47,170.21,329.89,15.33,74.82,25.91,0.62,0.0
20181009:1730,1743.97,280.93,318.53,17.59,71.18,26.85,0.62,0.0
20181009:1830,1139.33,83.75,305.95,11.54,59.59,27.86,0.83,0.0
20181009:1930,1160.7,122.98,271.42,10.53,45.92,26.07,0.48,0.0
20181009:2030,813.31,90.01,188.39,6.88,31.62,25.97,0.55,0.0
20181009:2130,582.93,101.95,101.59,3.6,17.06,25.86,0.76,0.0
20181009:2230,12.17,0.0,12.68,0.44,2.37,25.59,0.76,0.0
20181009:2330,0.0,0.0,0.0,0.0,0.0,25.02,0.9,0.0
20181010:0030,0.0,0.0,0.0,0.0,0.0,24.54,0.69,0.0
20181010:0130,0.0,0.0,0.0,0.0,0.0,24.1,0.34,0.0
20181010:0230,0.0,0.0,0.0,0.0,0.0,24.22,0.97,0.0
20181010:0330,0.0,0.0,0.0,0.0,0.0,23.98,0.97,0.0
20181010:0430,0.0,0.0,0.0,0.0,0.0,23.83,0.76,0.0
20181010:0530,0.0,0.0,0.0,0.0,0.0,23.65,0.55,0.0
20181010:0630,0.0,0.0,0.0,0.0,0.0,23.49,0.48,0.0
20181010:0730,0.0,0.0,0.0,0.0,0.0,24.04,0.21,0.0
20181010:0830,0.0,0.0,0.0,0.0,0.0,23.87,0.41,0.0
20181010:0930,0.0,0.0,0.0,0.0,0.0,23.96,0.34,0.0
20181010:1030,0.0,0.0,0.0,0.0,-4.22,23.18,0.55,0.0
20181010:1130,1227.11,325.48,86.66,3.24,10.49,23.29,0.48,0.0
20181010:1230,1890.66,532.15,121.32,8.95,25.11,24.58,0.14,0.0
20181010:1330,2031.88,578.65,127.05,13.1,39.52,25.63,0.34,0.0
20181010:1430,2328.1,659.27,155.92,18.61,53.5,26.43,0.9,0.0
20181010:1530,2027.26,508.67,186.17,18.85,66.27,27.49,1.38,0.0
20181010:1630,2206.24,613.48,145.67,22.68,74.46,27.66,1.52,0.0
20181010:1730,2026.6,510.5,183.6,19.86,70.84,28.5,1.72,0.0
20181010:1830,2075.61,521.48,188.06,17.74,59.35,28.5,2.21,0.0
20181010:1930,2193.69,593.09,174.72,15.88,45.74,29.17,1.45,0.0
20181010:2030,1572.46,350.1,190.04,9.7,31.47,29.41,1.38,0.0
20181010:2130,1383.96,356.29,117.02,5.37,16.93,28.46,1.17,0.0
20181010:2230,10.55,0.0,11.93,0.42,2.25,26.68,0.14,0.0
20181010:2330,0.0,0.0,0.0,0.0,0.0,26.09,0.55,0.0
20181011:0030,0.0,0.0,0.0,0.0,0.0,25.58,0.21,0.0
20181011:0130,0.0,0.0,0.0,0.0,0.0,25.05,0.21,0.0
20181011:0230,0.0,0.0,0.0,0.0,0.0,24.76,1.03,0.0
20181011:0330,0.0,0.0,0.0,0.0,0.0,24.34,0.97,0.0
20181011:0430,0.0,0.0,0.0,0.0,0.0,23.82,0.83,0.0
20181011:0530,0.0,0.0,0.0,0.0,0.0,23.4,0.76,0.0
20181011:0630,0.0,0.0,0.0,0.0,0.0,23.25,0.62,0.0
20181011:0730,0.0,0.0,0.0,0.0,0.0,23.31,0.9,0.0
20181011:0830,0.0,0.0,0.0,0.0,0.0,23.07,0.9,0.0
20181011:0930,0.0,0.0,0.0,0.0,0.0,23.06,0.76,0.0
20181011:1030,0.0,0.0,0.0,0.0,-4.21,23.01,0.62,0.0
20181011:1130,117.31,23.15,29.19,1.0,10.49,23.01,0.55,0.0
20181011:1230,418.38,38.91,111.24,3.87,25.08,24.05,0.28,0.0
20181011:1330,1306.73,219.83,221.08,9.96,39.47,24.13,0.14,0.0
20181011:1430,1873.45,408.82,241.46,15.62,53.4,25.75,0.07,0.0
20181011:1530,1964.54,454.76,229.48,18.64,66.07,26.57,0.21,0.0
20181011:1630,1869.98,438.72,210.18,19.31,74.1,28.29,0.48,0.0
20181011:1730,1913.84,414.87,248.72,19.02,70.5,28.22,0.76,0.0
20181011:1830,2131.32,526.93,218.08,18.62,59.11,28.67,1.1,0.0
20181011:1930,2123.08,519.95,222.93,15.7,45.55,28.77,1.24,0.0
20181011:2030,1420.38,326.4,156.31,8.6,31.31,27.88,1.17,0.0
20181011:2130,956.84,224.61,99.97,4.18,16.79,25.86,0.69,0.0
20181011:2230,7.35,0.0,10.2,0.36,2.13,24.92,0.28,0.0
20181011:2330,0.0,0.0,0.0,0.0,0.0,24.86,0.97,0.0
20181012:0030,0.0,0.0,0.0,0.0,0.0,24.65,0.83,0.0
20181012:0130,0.0,0.0,0.0,0.0,0.0,24.33,0.48,0.0
20181012:0230,0.0,0.0,0.0,0.0,0.0,24.46,0.14,0.0
20181012:0330,0.0,0.0,0.0,0.0,0.0,23.54,0.34,0.0
20181012:0430,0.0,0.0,0.0,0.0,0.0,23.19,0.62,0.0
20181012:0530,0.0,0.0,0.0,0.0,0.0,23.02,0.69,0.0
20181012:0630,0.0,0.0,0.0,0.0,0.0,22.89,0.55,0.0
20181012:0730,0.0,0.0,0.0,0.0,0.0,22.83,0.21,0.0
20181012:0830,0.0,0.0,0.0,0.0,0.0,22.63,0.48,0.0
20181012:0930,0.0,0.0,0.0,0.0,0.0,22.64,0.69,0.0
20181012:1030,0.0,0.0,0.0,0.0,-4.21,22.64,0.62,0.0
20181012:1130,346.31,82.4,43.82,1.57,10.48,22.63,0.62,0.0
20181012:1230,785.86,159.28,106.5,4.8,25.06,23.44,0.21,0.0
20181012:1330,1005.16,186.29,151.21,7.54,39.41,24.02,0.21,0.0
20181012:1430,776.08,108.4,155.11,7.14,53.29,24.86,0.48,0.0
20181012:1530,1255.02,195.3,224.13,11.98,65.87,24.73,0.83,0.0
20181012:1630,1280.7,178.36,249.57,12.99,73.74,25.69,1.45,0.0
20181012:1730,1843.38,293.66,331.95,18.18,70.17,26.13,1.52,0.0
20181012:1830,2020.86,434.89,257.65,17.57,58.86,27.0,1.52,0.0
20181012:1930,1957.61,391.61,283.99,15.03,45.36,28.21,1.59,0.0
20181012:2030,1320.74,232.67,216.4,9.02,31.16,28.11,1.45,0.0
20181012:2130,535.19,79.69,110.2,3.71,16.66,27.42,0.69,0.0
20181012:2230,10.93,0.0,12.09,0.42,2.01,25.78,0.48,0.0
20181012:2330,0.0,0.0,0.0,0.0,0.0,25.43,0.62,0.0
20181013:0030,0.0,0.0,0.0,0.0,0.0,24.95,0.41,0.0
20181013:0130,0.0,0.0,0.0,0.0,0.0,24.73,0.34,0.0
20181013:0230,0.0,0.0,0.0,0.0,0.0,24.44,0.55,0.0
20181013:0330,0.0,0.0,0.0,0.0,0.0,24.06,0.48,0.0
20181013:0430,0.0,0.0,0.0,0.0,0.0,23.91,0.41,0.0
20181013:0530,0.0,0.0,0.0,0.0,0.0,23.77,0.34,0.0
20181013:0630,0.0,0.0,0.0,0.0,0.0,23.73,0.34,0.0
20181013:0730,0.0,0.0,0.0,0.0,0.0,23.54,0.48,0.0
20181013:0830,0.0,0.0,0.0,0.0,0.0,23.53,0.62,0.0
20181013:0930,0.0,0.0,0.0,0.0,0.0,23.28,0.62,0.0
20181013:1030,0.0,0.0,0.0,0.0,-4.2,23.2,0.62,0.0
20181013:1130,576.23,128.39,70.76,2.3,10.47,22.8,0.48,0.0
20181013:1230,1636.4,393.95,162.95,8.33,25.03,24.13,0.28,0.0
20181013:1330,1832.33,448.69,180.0,12.23,39.35,25.22,0.41,0.0
20181013:1430,1734.81,429.37,161.27,13.86,53.19,26.5,0.76,0.0
20181013:1530,2001.11,464.8,220.29,18.56,65.66,26.97,1.31,0.0
20181013:1630,2334.83,670.55,152.7,24.25,73.39,27.78,0.76,0.0
20181013:1730,2168.01,550.67,217.06,21.66,69.83,29.2,0.62,0.0
20181013:1830,2203.32,562.36,212.79,19.17,58.62,29.81,1.31,0.0
20181013:1930,2328.86,618.36,208.78,17.0,45.18,29.88,1.38,0.0
20181013:2030,1712.83,419.79,170.22,9.99,31.01,29.6,1.52,0.0
20181013:2130,1211.56,300.21,113.83,4.87,16.53,27.99,0.83,0.0
20181013:2230,8.55,0.0,10.9,0.38,1.9,27.17,0.21,0.0
20181013:2330,0.0,0.0,0.0,0.0,0.0,26.74,0.0,0.0
20181014:0030,0.0,0.0,0.0,0.0,0.0,26.55,0.14,0.0
20181014:0130,0.0,0.0,0.0,0.0,0.0,25.95,0.9,0.0
20181014:0230,0.0,0.0,0.0,0.0,0.0,25.49,0.97,0.0
20181014:0330,0.0,0.0,0.0,0.0,0.0,25.12,1.03,0.0
20181014:0430,0.0,0.0,0.0,0.0,0.0,24.77,0.9,0.0
20181014:0530,0.0,0.0,0.0,0.0,0.0,24.46,0.76,0.0
20181014:0630,0.0,0.0,0.0,0.0,0.0,24.26,0.69,0.0
20181014:0730,0.0,0.0,0.0,0.0,0.0,24.29,0.55,0.0
20181014:0830,0.0,0.0,0.0,0.0,0.0,24.06,0.48,0.0
20181014:0930,0.0,0.0,0.0,0.0,0.0,23.88,0.48,0.0
20181014:1030,0.0,0.0,0.0,0.0,-4.2,24.06,0.34,0.0
20181014:1130,909.25,233.85,72.75,2.66,10.46,23.69,0.62,0.0
20181014:1230,1655.08,441.63,123.29,7.99,24.99,24.9,0.28,0.0
20181014:1330,2248.75,653.13,145.31,14.67,39.29,26.19,0.21,0.0
20181014:1430,2081.81,522.67,206.56,16.94,53.07,27.41,0.55,0.0
20181014:1530,2483.4,742.19,144.65,23.58,65.45,28.23,0.83,0.0
20181014:1630,2106.53,574.81,160.16,21.56,73.03,29.34,1.03,0.0
20181014:1730,1939.05,420.87,251.46,19.07,69.5,29.63,1.31,0.0
20181014:1830,2031.84,466.4,242.2,17.76,58.38,29.8,1.38,0.0
20181014:1930,2284.05,614.21,197.77,16.63,45.0,29.85,1.17,0.0
20181014:2030,1232.42,258.05,163.22,7.9,30.86,29.43,1.24,0.0
20181014:2130,848.92,202.83,89.0,3.76,16.4,26.87,0.07,0.0
20181014:2230,7.62,0.0,10.39,0.36,1.78,26.38,0.41,0.0
20181014:2330,0.0,0.0,0.0,0.0,0.0,25.88,0.48,0.0
20181015:0030,0.0,0.0,0.0,0.0,0.0,25.63,0.28,0.0
20181015:0130,0.0,0.0,0.0,0.0,0.0,25.58,0.28,0.0
20181015:0230,0.0,0.0,0.0,0.0,0.0,25.27,0.55,0.0
20181015:0330,0.0,0.0,0.0,0.0,0.0,24.88,1.31,0.0
20181015:0430,0.0,0.0,0.0,0.0,0.0,24.57,1.17,0.0
20181015:0530,0.0,0.0,0.0,0.0,0.0,24.29,1.1,0.0
20181015:0630,0.0,0.0,0.0,0.0,0.0,24.02,1.1,0.0
20181015:0730,0.0,0.0,0.0,0.0,0.0,24.47,1.1,0.0
20181015:0830,0.0,0.0,0.0,0.0,0.0,24.17,1.17,0.0
20181015:0930,0.0,0.0,0.0,0.0,0.0,24.05,1.17,0.0
20181015:1030,0.0,0.0,0.0,0.0,-4.2,23.95,1.03,0.0
20181015:1130,552.74,138.98,52.93,1.95,10.44,23.81,0.97,0.0
20181015:1230,829.25,153.04,127.98,5.3,24.96,24.61,0.55,0.0
20181015:1330,1531.14,337.46,184.48,10.64,39.22,25.84,0.28,0.0
20181015:1430,2050.63,510.54,213.45,16.84,52.95,27.07,0.07,0.0
20181015:1530,1805.5,427.05,201.53,17.0,65.24,28.27,0.21,0.0
20181015:1630,2123.7,515.73,234.89,21.9,72.67,29.03,0.55,0.0
20181015:1730,2104.41,510.31,232.35,20.84,69.16,29.91,0.83,0.0
20181015:1830,2133.55,576.75,170.81,18.29,58.15,30.5,1.45,0.0
20181015:1930,2423.58,688.52,180.87,17.52,44.81,30.49,1.31,0.0
20181015:2030,1770.65,444.63,168.57,10.19,30.71,30.54,1.66,0.0
20181015:2130,1001.39,232.04,112.67,4.41,16.28,29.34,0.97,0.0
20181015:2230,10.9,0.0,12.13,0.43,1.68,27.47,0.21,0.0
20181015:2330,0.0,0.0,0.0,0.0,0.0,27.27,0.34,0.0
20181016:0030,0.0,0.0,0.0,0.0,0.0,26.91,1.03,0.0
20181016:0130,0.0,0.0,0.0,0.0,0.0,26.44,1.24,0.0
20181016:0230,0.0,0.0,0.0,0.0,0.0,25.61,1.45,0.0
20181016:0330,0.0,0.0,0.0,0.0,0.0,24.33,1.31,0.0
20181016:0430,0.0,0.0,0.0,0.0,0.0,23.89,0.97,0.0
20181016:0530,0.0,0.0,0.0,0.0,0.0,23.48,1.03,0.0
20181016:0630,0.0,0.0,0.0,0.0,0.0,23.22,1.17,0.0
20181016:0730,0.0,0.0,0.0,0.0,0.0,23.64,1.31,0.0
20181016:0830,0.0,0.0,0.0,0.0,0.0,23.17,0.9,0.0
20181016:0930,0.0,0.0,0.0,0.0,0.0,23.39,1.1,0.0
20181016:1030,0.0,0.0,0.0,0.0,-4.21,23.15,1.1,0.0
20181016:1130,171.29,28.64,41.92,1.38,10.42,23.6,1.03,0.0
20181016:1230,603.03,74.57,133.47,4.81,24.92,23.93,0.83,0.0
20181016:1330,1108.57,161.85,211.34,8.87,39.15,24.61,0.48,0.0
20181016:1430,1705.13,347.4,235.62,14.16,52.83,25.5,0.34,0.0
20181016:1530,1542.7,286.74,244.01,14.72,65.02,27.02,0.0,0.0
20181016:1630,1710.48,307.08,284.81,17.46,72.32,27.83,0.34,0.0
20181016:1730,1440.48,222.16,272.29,14.38,68.83,28.67,0.62,0.0
20181016:1830,2021.98,402.44,307.9,18.08,57.91,28.18,0.62,0.0
20181016:1930,1660.27,382.35,192.66,12.4,44.63,29.34,0.69,0.0
20181016:2030,1834.87,483.13,153.76,10.32,30.56,28.98,1.03,0.0
20181016:2130,1345.65,350.28,111.35,5.07,16.15,28.87,1.03,0.0
20181016:2230,9.32,0.0,11.34,0.4,1.57,27.86,0.97,0.0
20181016:2330,0.0,0.0,0.0,0.0,0.0,27.15,1.1,0.0
20181017:0030,0.0,0.0,0.0,0.0,0.0,26.44,1.1,0.0
20181017:0130,0.0,0.0,0.0,0.0,0.0,25.48,1.52,0.0
20181017:0230,0.0,0.0,0.0,0.0,0.0,25.11,0.76,0.0
20181017:0330,0.0,0.0,0.0,0.0,0.0,24.88,0.76,0.0
20181017:0430,0.0,0.0,0.0,0.0,0.0,24.73,0.55,0.0
20181017:0530,0.0,0.0,0.0,0.0,0.0,24.64,0.14,0.0
20181017:0630,0.0,0.0,0.0,0.0,0.0,24.23,0.34,0.0
20181017:0730,0.0,0.0,0.0,0.0,0.0,24.43,0.62,0.0
20181017:0830,0.0,0.0,0.0,0.0,0.0,23.59,0.97,0.0
20181017:0930,0.0,0.0,0.0,0.0,0.0,23.27,0.97,0.0
20181017:1030,0.0,0.0,0.0,0.0,-4.21,23.65,0.9,0.0
20181017:1130,730.96,180.69,68.06,2.38,10.4,23.63,0.76,0.0
20181017:1230,1170.05,268.7,125.51,6.28,24.87,24.66,0.28,0.0
20181017:1330,1975.47,512.39,178.12,13.12,39.07,25.81,0.07,0.0
20181017:1430,1576.69,318.9,221.4,13.19,52.7,26.96,0.34,0.0
20181017:1530,1757.02,355.37,247.07,16.45,64.8,27.03,0.69,0.0
20181017:1630,1761.76,314.92,291.33,17.81,71.96,27.23,0.62,0.0
20181017:1730,1706.36,266.68,320.32,16.91,68.5,27.96,0.9,0.0
20181017:1830,2014.09,475.02,229.4,17.47,57.67,28.57,0.76,0.0
20181017:1930,2142.99,524.03,235.04,15.83,44.45,29.42,0.9,0.0
20181017:2030,1497.11,329.59,185.15,9.18,30.42,29.63,1.24,0.0
20181017:2130,723.99,133.46,118.63,4.06,16.03,28.66,0.97,0.0
20181017:2230,5.93,0.0,9.45,0.33,1.47,26.44,0.83,0.0
20181017:2330,0.0,0.0,0.0,0.0,0.0,26.41,0.97,0.0
20181018:0030,0.0,0.0,0.0,0.0,0.0,25.93,1.1,0.0
20181018:0130,0.0,0.0,0.0,0.0,0.0,25.56,0.76,0.0
20181018:0230,0.0,0.0,0.0,0.0,0.0,25.22,0.55,0.0
20181018:0330,0.0,0.0,0.0,0.0,0.0,24.83,0.34,0.0
20181018:0430,0.0,0.0,0.0,0.0,0.0,24.64,0.34,0.0
20181018:0530,0.0,0.0,0.0,0.0,0.0,24.07,0.0,0.0
20181018:0630,0.0,0.0,0.0,0.0,0.0,23.92,0.41,0.0
20181018:0730,0.0,0.0,0.0,0.0,0.0,23.66,0.34,0.0
20181018:0830,0.0,0.0,0.0,0.0,0.0,23.55,0.34,0.0
20181018:0930,0.0,0.0,0.0,0.0,0.0,23.68,0.62,0.0
20181018:1030,0.0,0.0,0.0,0.0,-4.22,23.61,0.55,0.0
20181018:1130,597.48,157.7,48.28,1.92,10.38,23.57,0.69,0.0
20181018:1230,733.96,136.71,113.29,4.75,24.82,24.18,0.34,0.0
20181018:1330,677.14,145.0,86.35,5.03,39.0,24.98,0.28,0.0
20181018:1430,1215.95,241.61,167.94,10.14,52.57,25.49,0.28,0.0
20181018:1530,1237.7,235.96,179.95,11.54,64.57,25.58,0.41,0.0
