Latitude (decimal degrees):	5.320
Longitude (decimal degrees):	-75.393
Elevation (m):	2427
Radiation database:	PVGIS-ERA5


Slope: 38 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20210520:1130,55.17,0.0,28.91,0.75,9.3,7.62,1.03,0.0
20210520:1230,1772.35,440.26,118.67,6.06,23.4,9.57,0.76,0.0
20210520:1330,2182.41,547.61,156.94,10.12,37.42,12.06,0.97,0.0
20210520:1430,2576.54,698.31,154.82,14.62,51.16,13.93,1.1,0.0
20210520:1530,2587.97,703.15,162.27,17.27,64.05,15.61,1.03,0.0
20210520:1630,2239.93,477.67,268.25,16.63,73.83,16.94,0.83,0.0
20210520:1730,1957.84,366.5,281.32,14.48,73.41,17.54,0.69,0.0
20210520:1830,1819.66,335.52,253.2,12.15,63.27,16.61,1.59,0.0
20210520:1930,1254.79,128.02,276.3,8.42,50.28,15.88,1.52,0.0
20210520:2030,1108.3,182.76,171.98,6.07,36.52,15.47,1.79,0.0
20210520:2130,439.4,50.23,100.49,2.74,22.49,14.69,1.66,0.0
20210520:2230,32.11,0.0,20.81,0.54,8.39,13.27,1.1,0.0
20210520:2330,0.0,0.0,0.0,0.0,-5.64,12.33,0.41,0.0
20210521:0030,0.0,0.0,0.0,0.0,0.0,12.01,0.55,0.0
20210521:0130,0.0,0.0,0.0,0.0,0.0,11.25,0.62,0.0
20210521:0230,0.0,0.0,0.0,0.0,0.0,11.28,0.83,0.0
20210521:0330,0.0,0.0,0.0,0.0,0.0,10.47,0.9,0.0
20210521:0430,0.0,0.0,0.0,0.0,0.0,9.83,1.03,0.0
20210521:0530,0.0,0.0,0.0,0.0,0.0,9.15,1.03,0.0
20210521:0630,0.0,0.0,0.0,0.0,0.0,8.43,1.03,0.0
20210521:0730,0.0,0.0,0.0,0.0,0.0,7.78,1.1,0.0
20210521:0830,0.0,0.0,0.0,0.0,0.0,7.86,0.9,0.0
20210521:0930,0.0,0.0,0.0,0.0,0.0,7.57,0.83,0.0
20210521:1030,0.0,0.0,0.0,0.0,-4.73,7.15,0.83,0.0
20210521:1130,64.06,0.0,31.98,0.83,9.3,7.19,0.76,0.0
20210521:1230,2009.82,518.62,122.04,6.75,23.37,9.49,0.62,0.0
20210521:1330,2537.34,681.55,152.57,11.69,37.37,12.28,1.03,0.0
20210521:1430,2631.36,719.14,148.78,14.82,51.08,14.23,1.52,0.0
20210521:1530,2557.48,654.37,193.21,16.94,63.93,15.62,1.45,0.0
20210521:1630,2419.15,650.99,145.72,17.7,73.64,16.65,1.52,0.0
20210521:1730,2165.28,464.67,252.16,15.9,73.24,17.8,1.17,0.0
20210521:1830,2047.62,343.04,339.57,14.16,63.18,18.14,0.9,0.0
20210521:1930,1596.4,220.17,295.36,10.12,50.24,16.8,1.86,0.0
20210521:2030,976.9,106.62,210.3,6.12,36.5,16.56,1.79,0.0
20210521:2130,446.1,53.19,100.04,2.75,22.49,15.54,1.72,0.0
20210521:2230,21.98,0.0,16.7,0.43,8.42,13.86,1.24,0.0
20210521:2330,0.0,0.0,0.0,0.0,-5.6,12.31,0.55,0.0
20210522:0030,0.0,0.0,0.0,0.0,0.0,11.94,0.48,0.0
20210522:0130,0.0,0.0,0.0,0.0,0.0,11.59,0.9,0.0
20210522:0230,0.0,0.0,0.0,0.0,0.0,11.39,0.55,0.0
20210522:0330,0.0,0.0,0.0,0.0,0.0,10.89,0.97,0.0
20210522:0430,0.0,0.0,0.0,0.0,0.0,10.16,1.03,0.0
20210522:0530,0.0,0.0,0.0,0.0,0.0,9.79,0.83,0.0
20210522:0630,0.0,0.0,0.0,0.0,0.0,9.76,0.83,0.0
20210522:0730,0.0,0.0,0.0,0.0,0.0,8.7,0.97,0.0
20210522:0830,0.0,0.0,0.0,0.0,0.0,8.23,1.1,0.0
20210522:0930,0.0,0.0,0.0,0.0,0.0,7.93,0.97,0.0
20210522:1030,0.0,0.0,0.0,0.0,-4.72,7.82,0.97,0.0
20210522:1130,94.21,0.0,42.24,1.1,9.29,7.72,0.97,0.0
20210522:1230,731.62,74.88,159.89,4.22,23.35,9.19,0.69,0.0
20210522:1330,1035.84,117.46,211.44,6.29,37.32,11.16,0.83,0.0
20210522:1430,1627.55,275.32,242.46,9.82,51.01,12.46,0.97,0.0
20210522:1530,1883.69,229.03,381.42,13.15,63.82,13.82,1.03,0.0
20210522:1630,1975.01,256.96,386.56,14.59,73.45,15.21,1.31,0.0
20210522:1730,2198.47,370.99,354.59,16.18,73.07,16.23,1.24,0.0
20210522:1830,1510.55,144.31,349.68,10.92,63.09,17.09,0.9,0.0
20210522:1930,1370.98,134.49,311.47,9.31,50.2,15.98,0.69,0.0
20210522:2030,884.5,79.38,208.81,5.81,36.48,15.41,1.03,0.0
20210522:2130,475.71,45.42,116.77,3.08,22.5,14.51,0.83,0.0
20210522:2230,68.99,0.0,34.51,0.9,8.44,13.65,0.34,0.0
20210522:2330,0.0,0.0,0.0,0.0,-5.56,12.62,0.21,0.0
20210523:0030,0.0,0.0,0.0,0.0,0.0,11.81,0.55,0.0
20210523:0130,0.0,0.0,0.0,0.0,0.0,11.26,0.83,0.0
20210523:0230,0.0,0.0,0.0,0.0,0.0,10.99,0.97,0.0
20210523:0330,0.0,0.0,0.0,0.0,0.0,10.73,0.62,0.0
20210523:0430,0.0,0.0,0.0,0.0,0.0,10.38,0.62,0.0
20210523:0530,0.0,0.0,0.0,0.0,0.0,10.1,0.83,0.0
20210523:0630,0.0,0.0,0.0,0.0,0.0,9.77,0.83,0.0
20210523:0730,0.0,0.0,0.0,0.0,0.0,9.41,1.1,0.0
20210523:0830,0.0,0.0,0.0,0.0,0.0,9.12,0.9,0.0
20210523:0930,0.0,0.0,0.0,0.0,0.0,8.89,0.83,0.0
20210523:1030,0.0,0.0,0.0,0.0,-4.71,8.58,0.97,0.0
20210523:1130,89.74,0.0,40.87,1.06,9.28,8.38,0.97,0.0
20210523:1230,1246.63,256.41,135.13,4.88,23.32,9.89,0.62,0.0
20210523:1330,1583.2,367.49,134.45,7.51,37.27,11.95,0.62,0.0
20210523:1430,1982.13,444.97,194.11,11.36,50.93,13.19,0.83,0.0
20210523:1530,1957.76,343.85,292.68,13.21,63.7,14.73,0.97,0.0
20210523:1630,1994.34,364.89,286.25,14.54,73.27,15.75,1.03,0.0
20210523:1730,1595.25,219.13,298.94,11.75,72.9,16.63,1.03,0.0
20210523:1830,1892.43,268.02,354.63,13.16,63.01,16.39,0.83,0.0
20210523:1930,999.0,62.76,263.86,7.24,50.16,15.9,0.48,0.0
20210523:2030,299.34,3.49,105.44,2.59,36.47,14.49,0.48,0.0
20210523:2130,171.09,2.74,65.48,1.6,22.51,12.79,0.41,0.0
20210523:2230,46.51,0.0,26.25,0.68,8.47,12.45,0.69,0.0
20210523:2330,0.0,0.0,0.0,0.0,-5.51,11.67,0.76,0.0
20210524:0030,0.0,0.0,0.0,0.0,0.0,11.03,0.97,0.0
20210524:0130,0.0,0.0,0.0,0.0,0.0,10.65,1.1,0.0
20210524:0230,0.0,0.0,0.0,0.0,0.0,10.45,1.1,0.0
20210524:0330,0.0,0.0,0.0,0.0,0.0,10.24,0.97,0.0
20210524:0430,0.0,0.0,0.0,0.0,0.0,9.93,0.83,0.0
20210524:0530,0.0,0.0,0.0,0.0,0.0,9.71,0.76,0.0
20210524:0630,0.0,0.0,0.0,0.0,0.0,9.49,0.83,0.0
20210524:0730,0.0,0.0,0.0,0.0,0.0,9.51,1.1,0.0
20210524:0830,0.0,0.0,0.0,0.0,0.0,8.83,0.97,0.0
20210524:0930,0.0,0.0,0.0,0.0,0.0,8.45,0.97,0.0
20210524:1030,0.0,0.0,0.0,0.0,-4.7,8.33,0.97,0.0
20210524:1130,75.27,0.0,36.01,0.94,9.27,8.5,0.9,0.0
20210524:1230,1195.77,246.3,127.93,4.68,23.29,9.42,0.76,0.0
20210524:1330,2054.21,453.96,202.92,9.79,37.22,11.29,1.1,0.0
20210524:1430,2154.77,484.84,211.93,12.31,50.86,13.27,1.17,0.0
20210524:1530,2067.6,450.6,220.23,13.59,63.58,14.67,1.1,0.0
20210524:1630,1956.53,356.93,281.07,14.24,73.09,15.82,1.03,0.0
20210524:1730,1323.59,201.63,225.54,9.67,72.75,16.5,0.9,0.0
20210524:1830,1456.03,256.73,211.15,9.75,62.93,15.4,0.83,0.0
20210524:1930,1547.7,246.66,251.51,9.52,50.12,15.41,1.17,0.0
20210524:2030,919.76,123.34,174.25,5.48,36.46,15.32,1.24,0.0
20210524:2130,784.36,117.48,138.46,3.96,22.52,14.9,1.03,0.0
20210524:2230,63.64,0.0,32.65,0.85,8.5,13.9,0.62,0.0
20210524:2330,0.0,0.0,0.0,0.0,-5.47,12.9,0.48,0.0
20210525:0030,0.0,0.0,0.0,0.0,0.0,12.09,0.69,0.0
20210525:0130,0.0,0.0,0.0,0.0,0.0,11.14,0.83,0.0
20210525:0230,0.0,0.0,0.0,0.0,0.0,10.66,1.03,0.0
20210525:0330,0.0,0.0,0.0,0.0,0.0,10.31,0.9,0.0
20210525:0430,0.0,0.0,0.0,0.0,0.0,10.09,0.9,0.0
20210525:0530,0.0,0.0,0.0,0.0,0.0,9.56,0.97,0.0
20210525:0630,0.0,0.0,0.0,0.0,0.0,9.21,0.83,0.0
20210525:0730,0.0,0.0,0.0,0.0,0.0,9.02,0.9,0.0
20210525:0830,0.0,0.0,0.0,0.0,0.0,8.63,0.9,0.0
20210525:0930,0.0,0.0,0.0,0.0,0.0,8.79,0.83,0.0
20210525:1030,0.0,0.0,0.0,0.0,-4.7,8.5,0.83,0.0
20210525:1130,62.29,0.0,31.48,0.82,9.25,8.18,0.83,0.0
20210525:1230,1900.51,489.52,113.41,6.36,23.26,9.71,0.69,0.0
20210525:1330,2448.02,633.39,169.72,11.34,37.17,12.42,0.97,0.0
20210525:1430,2588.78,688.19,168.18,14.63,50.78,14.29,1.31,0.0
20210525:1530,2747.67,773.07,148.04,18.22,63.46,15.77,1.38,0.0
20210525:1630,2448.98,601.7,215.82,18.0,72.91,17.29,1.24,0.0
20210525:1730,2156.42,504.71,211.58,15.77,72.6,18.19,0.97,0.0
20210525:1830,2731.19,796.84,125.99,18.11,62.85,17.7,1.45,0.0
20210525:1930,2380.88,648.13,147.86,13.5,50.08,17.89,1.17,0.0
20210525:2030,2234.46,606.15,135.71,10.31,36.45,18.02,1.31,0.0
20210525:2130,1699.12,427.65,121.32,5.85,22.53,17.37,1.93,0.0
20210525:2230,72.61,0.0,36.01,0.94,8.53,15.51,2.0,0.0
20210525:2330,0.0,0.0,0.0,0.0,-5.42,13.43,1.52,0.0
20210526:0030,0.0,0.0,0.0,0.0,0.0,11.98,0.62,0.0
20210526:0130,0.0,0.0,0.0,0.0,0.0,11.38,0.55,0.0
20210526:0230,0.0,0.0,0.0,0.0,0.0,10.84,0.97,0.0
20210526:0330,0.0,0.0,0.0,0.0,0.0,10.36,0.69,0.0
20210526:0430,0.0,0.0,0.0,0.0,0.0,10.47,1.24,0.0
20210526:0530,0.0,0.0,0.0,0.0,0.0,9.92,1.1,0.0
20210526:0630,0.0,0.0,0.0,0.0,0.0,9.7,0.83,0.0
20210526:0730,0.0,0.0,0.0,0.0,0.0,9.42,1.1,0.0
20210526:0830,0.0,0.0,0.0,0.0,0.0,9.2,1.1,0.0
20210526:0930,0.0,0.0,0.0,0.0,0.0,8.9,1.03,0.0
20210526:1030,0.0,0.0,0.0,0.0,-4.7,8.93,0.9,0.0
20210526:1130,76.46,0.0,36.47,0.95,9.24,8.88,0.9,0.0
20210526:1230,544.66,73.83,105.33,3.02,23.22,9.86,0.55,0.0
20210526:1330,2084.97,491.97,177.61,9.76,37.12,11.03,0.76,0.0
20210526:1430,2614.69,655.4,211.74,14.91,50.7,13.39,1.1,0.0
20210526:1530,2448.33,601.89,210.39,16.19,63.35,15.26,1.03,0.0
20210526:1630,2207.36,476.58,249.81,16.03,72.75,16.13,1.1,0.0
20210526:1730,1378.95,218.39,226.7,10.03,72.45,16.65,0.97,0.0
20210526:1830,1654.92,231.89,304.06,11.38,62.77,15.45,0.97,0.0
20210526:1930,1415.38,210.51,246.41,8.89,50.05,16.17,1.1,0.0
20210526:2030,938.48,155.69,146.18,5.22,36.45,15.49,1.79,0.0
20210526:2130,632.79,113.39,94.37,3.03,22.54,13.94,1.52,0.0
20210526:2230,54.94,0.0,29.36,0.76,8.56,12.58,0.83,0.0
20210526:2330,0.0,0.0,0.0,0.0,-5.37,11.88,0.21,0.0
20210527:0030,0.0,0.0,0.0,0.0,0.0,11.37,0.69,0.0
20210527:0130,0.0,0.0,0.0,0.0,0.0,11.66,0.62,0.0
20210527:0230,0.0,0.0,0.0,0.0,0.0,11.49,0.9,0.0
20210527:0330,0.0,0.0,0.0,0.0,0.0,11.0,0.97,0.0
20210527:0430,0.0,0.0,0.0,0.0,0.0,10.73,0.9,0.0
20210527:0530,0.0,0.0,0.0,0.0,0.0,10.19,1.03,0.0
20210527:0630,0.0,0.0,0.0,0.0,0.0,9.51,0.9,0.0
20210527:0730,0.0,0.0,0.0,0.0,0.0,9.39,1.03,0.0
20210527:0830,0.0,0.0,0.0,0.0,0.0,8.87,0.9,0.0
20210527:0930,0.0,0.0,0.0,0.0,0.0,8.67,0.76,0.0
20210527:1030,0.0,0.0,0.0,0.0,-4.7,8.48,0.83,0.0
20210527:1130,64.68,0.0,32.35,0.84,9.22,8.53,0.76,0.0
20210527:1230,1693.77,416.44,117.41,5.81,23.19,9.55,0.62,0.0
20210527:1330,1757.02,394.83,162.6,8.34,37.07,11.56,0.9,0.0
20210527:1430,2415.57,635.29,158.46,13.58,50.62,13.12,0.83,0.0
20210527:1530,2342.88,593.8,177.84,15.35,63.23,14.74,0.9,0.0
20210527:1630,1912.06,411.32,213.72,13.82,72.58,16.5,0.76,0.0
20210527:1730,2233.96,531.07,208.39,16.21,72.31,16.64,0.9,0.0
20210527:1830,2280.47,523.26,225.21,14.93,62.7,15.87,1.38,0.0
20210527:1930,1661.39,359.3,180.65,9.67,50.03,16.58,0.69,0.0
20210527:2030,1090.82,248.05,99.69,5.32,36.45,15.04,1.24,0.0
20210527:2130,581.2,102.96,89.66,2.86,22.56,14.04,1.1,0.0
20210527:2230,60.33,0.0,31.32,0.81,8.59,12.7,0.83,0.0
20210527:2330,0.0,0.0,0.0,0.0,-5.33,11.86,0.62,0.0
20210528:0030,0.0,0.0,0.0,0.0,0.0,11.61,0.14,0.0
20210528:0130,0.0,0.0,0.0,0.0,0.0,11.43,0.55,0.0
20210528:0230,0.0,0.0,0.0,0.0,0.0,11.22,0.62,0.0
20210528:0330,0.0,0.0,0.0,0.0,0.0,10.98,0.62,0.0
20210528:0430,0.0,0.0,0.0,0.0,0.0,10.53,0.69,0.0
20210528:0530,0.0,0.0,0.0,0.0,0.0,10.43,0.62,0.0
20210528:0630,0.0,0.0,0.0,0.0,0.0,9.86,0.83,0.0
20210528:0730,0.0,0.0,0.0,0.0,0.0,9.65,0.83,0.0
20210528:0830,0.0,0.0,0.0,0.0,0.0,10.01,0.48,0.0
20210528:0930,0.0,0.0,0.0,0.0,0.0,9.87,0.62,0.0
20210528:1030,0.0,0.0,0.0,0.0,-4.71,9.61,0.55,0.0
20210528:1130,58.4,0.0,30.28,0.79,9.2,9.66,0.69,0.0
20210528:1230,1227.61,274.29,110.42,4.56,23.15,10.4,0.97,0.0
20210528:1330,1695.46,376.99,159.62,8.07,37.01,11.62,0.97,0.0
20210528:1430,2346.77,631.26,135.22,13.07,50.54,13.4,0.97,0.0
20210528:1530,2245.05,501.19,235.27,14.79,63.12,14.66,0.97,0.0
20210528:1630,1909.02,371.03,251.48,13.79,72.42,16.05,0.9,0.0
20210528:1730,1767.96,379.47,190.22,12.57,72.17,15.34,0.9,0.0
20210528:1830,2203.93,540.93,185.45,14.42,62.64,14.58,0.48,0.0
20210528:1930,1858.4,391.59,212.42,10.8,50.0,15.6,0.9,0.0
20210528:2030,1284.86,249.03,160.61,6.56,36.45,14.37,1.1,0.0
20210528:2130,514.94,95.51,77.21,2.54,22.58,13.89,0.62,0.0
20210528:2230,54.28,0.0,29.16,0.76,8.62,12.85,0.21,0.0
20210528:2330,0.0,0.0,0.0,0.0,-5.28,12.13,0.28,0.0
20210529:0030,0.0,0.0,0.0,0.0,0.0,11.74,0.76,0.0
20210529:0130,0.0,0.0,0.0,0.0,0.0,11.16,0.69,0.0
20210529:0230,0.0,0.0,0.0,0.0,0.0,10.65,0.41,0.0
20210529:0330,0.0,0.0,0.0,0.0,0.0,10.26,0.34,0.0
20210529:0430,0.0,0.0,0.0,0.0,0.0,9.99,0.48,0.0
20210529:0530,0.0,0.0,0.0,0.0,0.0,9.81,0.55,0.0
20210529:0630,0.0,0.0,0.0,0.0,0.0,9.68,0.48,0.0
20210529:0730,0.0,0.0,0.0,0.0,0.0,9.22,0.76,0.0
20210529:0830,0.0,0.0,0.0,0.0,0.0,9.03,0.69,0.0
20210529:0930,0.0,0.0,0.0,0.0,0.0,8.85,0.69,0.0
20210529:1030,0.0,0.0,0.0,0.0,-4.72,8.68,0.69,0.0
20210529:1130,53.75,0.0,28.49,0.74,9.17,8.42,0.83,0.0
20210529:1230,1509.66,353.63,121.57,5.36,23.11,9.59,0.41,0.0
20210529:1330,1820.59,375.77,207.95,8.95,36.96,11.56,0.48,0.0
20210529:1430,2034.65,465.31,196.98,11.66,50.47,13.14,0.41,0.0
20210529:1530,2308.88,580.27,186.53,15.23,63.01,14.32,0.34,0.0
20210529:1630,1873.8,359.94,252.6,13.57,72.26,15.25,0.41,0.0
20210529:1730,956.11,100.0,209.61,7.15,72.05,14.91,0.55,0.0
20210529:1830,1562.75,264.92,232.54,10.35,62.58,12.39,0.62,0.0
20210529:1930,1040.19,149.59,185.79,6.66,49.98,13.84,0.0,0.0
20210529:2030,1183.41,195.25,183.65,6.45,36.45,13.42,0.41,0.0
20210529:2130,569.11,83.04,106.02,3.07,22.6,12.94,0.34,0.0
20210529:2230,55.36,0.0,29.45,0.77,8.66,11.83,0.21,0.0
20210529:2330,0.0,0.0,0.0,0.0,-5.23,11.32,0.14,0.0
20210530:0030,0.0,0.0,0.0,0.0,0.0,10.7,0.28,0.0
20210530:0130,0.0,0.0,0.0,0.0,0.0,10.88,0.28,0.0
20210530:0230,0.0,0.0,0.0,0.0,0.0,10.61,0.48,0.0
20210530:0330,0.0,0.0,0.0,0.0,0.0,10.45,0.34,0.0
20210530:0430,0.0,0.0,0.0,0.0,0.0,10.51,0.48,0.0
20210530:0530,0.0,0.0,0.0,0.0,0.0,10.25,0.48,0.0
20210530:0630,0.0,0.0,0.0,0.0,0.0,10.19,0.55,0.0
20210530:0730,0.0,0.0,0.0,0.0,0.0,9.93,0.76,0.0
