Latitude (decimal degrees):	4.487
Longitude (decimal degrees):	-75.733
Elevation (m):	1236
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181018:0230,0.0,0.0,0.0,0.0,0.0,14.85,0.76,0.0
20181018:0330,0.0,0.0,0.0,0.0,0.0,14.26,0.97,0.0
20181018:0430,0.0,0.0,0.0,0.0,0.0,13.82,0.83,0.0
20181018:0530,0.0,0.0,0.0,0.0,0.0,13.55,0.9,0.0
20181018:0630,0.0,0.0,0.0,0.0,0.0,13.33,0.83,0.0
20181018:0730,0.0,0.0,0.0,0.0,0.0,12.54,1.17,0.0
20181018:0830,0.0,0.0,0.0,0.0,0.0,12.1,1.17,0.0
20181018:0930,0.0,0.0,0.0,0.0,0.0,11.96,1.24,0.0
20181018:1030,0.0,0.0,0.0,0.0,-5.06,11.89,1.31,0.0
20181018:1130,701.01,152.75,73.8,2.25,9.68,11.9,1.38,0.0
20181018:1230,1555.59,353.9,143.83,7.21,24.33,14.03,0.76,0.0
20181018:1330,2383.34,626.07,194.87,14.78,38.83,18.99,0.21,0.0
20181018:1430,2556.86,680.75,190.72,19.2,52.98,18.33,0.76,0.0
20181018:1530,2592.71,710.95,179.42,23.13,66.13,19.48,0.69,0.0
20181018:1630,2126.66,480.55,232.46,20.74,75.31,20.12,0.69,0.0
20181018:1730,2148.26,516.01,199.19,20.14,72.43,20.26,1.1,0.0
20181018:1830,2681.02,730.09,189.23,22.35,60.87,19.74,1.1,0.0
