Latitude (decimal degrees):	-1.215
Longitude (decimal degrees):	-71.446
Elevation (m):	144
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180107:0230,0.0,0.0,0.0,0.0,0.0,24.57,1.03,0.0
20180107:0330,0.0,0.0,0.0,0.0,0.0,24.15,0.76,0.0
20180107:0430,0.0,0.0,0.0,0.0,0.0,23.73,0.76,0.0
20180107:0530,0.0,0.0,0.0,0.0,0.0,23.22,0.97,0.0
20180107:0630,0.0,0.0,0.0,0.0,0.0,22.96,0.83,0.0
20180107:0730,0.0,0.0,0.0,0.0,0.0,22.89,1.1,0.0
20180107:0830,0.0,0.0,0.0,0.0,0.0,22.75,0.97,0.0
20180107:0930,0.0,0.0,0.0,0.0,0.0,22.82,0.83,0.0
20180107:1030,0.0,0.0,0.0,0.0,-4.57,22.98,0.55,0.0
20180107:1130,350.39,60.64,67.72,1.93,9.29,23.04,0.48,0.0
20180107:1230,1382.57,291.32,173.15,6.9,23.09,23.89,0.76,0.0
20180107:1330,2098.48,537.16,193.48,12.56,36.64,25.59,0.62,0.0
20180107:1430,2645.14,816.35,148.71,19.38,49.57,27.15,0.48,0.0
20180107:1530,2696.81,858.31,131.49,23.16,60.96,28.98,0.69,0.0
20180107:1630,2518.48,780.74,132.98,23.47,68.18,30.3,0.83,0.0
20180107:1730,2288.17,678.24,141.81,20.77,66.89,31.18,0.9,0.0
20180107:1830,2206.9,617.75,170.36,18.0,58.1,31.46,1.03,0.0
20180107:1930,1883.04,493.22,170.37,13.23,46.13,30.93,0.76,0.0
20180107:2030,1310.08,336.88,114.72,7.55,32.97,29.51,0.34,0.0
20180107:2130,751.56,163.41,95.9,3.8,19.33,27.51,0.83,0.0
20180107:2230,261.84,67.97,33.62,0.92,5.5,26.88,1.24,0.0
20180107:2330,0.0,0.0,0.0,0.0,0.0,26.23,1.45,0.0
20180108:0030,0.0,0.0,0.0,0.0,0.0,25.64,1.31,0.0
20180108:0130,0.0,0.0,0.0,0.0,0.0,25.19,1.24,0.0
20180108:0230,0.0,0.0,0.0,0.0,0.0,24.82,1.17,0.0
20180108:0330,0.0,0.0,0.0,0.0,0.0,24.48,1.1,0.0
20180108:0430,0.0,0.0,0.0,0.0,0.0,24.27,1.1,0.0
20180108:0530,0.0,0.0,0.0,0.0,0.0,24.05,1.1,0.0
20180108:0630,0.0,0.0,0.0,0.0,0.0,23.82,1.1,0.0
20180108:0730,0.0,0.0,0.0,0.0,0.0,23.64,1.03,0.0
20180108:0830,0.0,0.0,0.0,0.0,0.0,23.52,1.1,0.0
20180108:0930,0.0,0.0,0.0,0.0,0.0,23.41,1.1,0.0
20180108:1030,0.0,0.0,0.0,0.0,-4.67,23.3,1.17,0.0
20180108:1130,201.39,44.02,36.31,1.14,9.2,23.21,1.17,0.0
20180108:1230,638.48,89.21,130.16,4.44,23.02,23.67,0.76,0.0
20180108:1330,1384.88,220.19,243.06,9.65,36.58,24.75,1.59,0.0
20180108:1430,1700.04,283.88,292.0,13.23,49.54,26.02,1.52,0.0
20180108:1530,1373.87,187.39,279.09,12.19,60.98,27.45,1.24,0.0
20180108:1630,1550.24,246.89,282.63,14.26,68.28,27.66,0.97,0.0
20180108:1730,1906.25,397.66,261.41,17.09,67.04,28.49,1.17,0.0
20180108:1830,1688.42,359.85,221.81,13.91,58.25,28.91,0.97,0.0
20180108:1930,1318.66,267.15,179.53,9.67,46.27,28.49,1.59,0.0
20180108:2030,1674.06,400.8,173.53,9.68,33.1,27.44,0.9,0.0
20180108:2130,1729.3,470.6,126.04,6.67,19.44,27.15,0.76,0.0
20180108:2230,1031.18,293.02,62.28,1.63,5.6,27.07,0.21,0.0
20180108:2330,0.0,0.0,0.0,0.0,0.0,26.17,0.9,0.0
20180109:0030,0.0,0.0,0.0,0.0,0.0,25.46,0.97,0.0
20180109:0130,0.0,0.0,0.0,0.0,0.0,25.08,0.34,0.0
20180109:0230,0.0,0.0,0.0,0.0,0.0,24.45,0.9,0.0
20180109:0330,0.0,0.0,0.0,0.0,0.0,24.11,0.9,0.0
20180109:0430,0.0,0.0,0.0,0.0,0.0,23.81,0.9,0.0
20180109:0530,0.0,0.0,0.0,0.0,0.0,23.55,0.34,0.0
20180109:0630,0.0,0.0,0.0,0.0,0.0,23.42,0.21,0.0
20180109:0730,0.0,0.0,0.0,0.0,0.0,23.21,0.83,0.0
20180109:0830,0.0,0.0,0.0,0.0,0.0,23.09,0.69,0.0
20180109:0930,0.0,0.0,0.0,0.0,0.0,22.98,0.55,0.0
20180109:1030,0.0,0.0,0.0,0.0,-4.78,22.77,0.69,0.0
20180109:1130,449.37,104.32,54.64,1.67,9.11,22.82,1.1,0.0
20180109:1230,605.76,80.81,127.42,4.3,22.94,23.69,1.72,0.0
20180109:1330,2061.64,486.82,208.19,12.17,36.53,24.44,2.14,0.0
20180109:1430,2232.23,548.97,220.96,16.05,49.52,26.24,1.59,0.0
20180109:1530,1965.62,389.45,294.26,16.83,61.01,27.79,0.9,0.0
20180109:1630,1817.89,293.08,338.31,16.91,68.39,28.49,0.9,0.0
20180109:1730,1921.07,366.2,305.5,17.57,67.21,28.74,0.76,0.0
20180109:1830,1910.76,447.36,221.8,15.74,58.41,29.12,0.62,0.0
20180109:1930,1453.49,293.6,198.17,10.6,46.41,27.24,1.31,0.0
20180109:2030,1251.21,273.71,151.41,7.65,33.22,26.25,0.28,0.0
20180109:2130,566.95,107.59,90.07,3.32,19.55,24.83,0.41,0.0
20180109:2230,87.51,22.08,20.26,0.6,5.69,24.01,0.34,0.0
20180109:2330,0.0,0.0,0.0,0.0,0.0,23.61,0.41,0.0
20180110:0030,0.0,0.0,0.0,0.0,0.0,23.13,0.41,0.0
20180110:0130,0.0,0.0,0.0,0.0,0.0,23.02,0.62,0.0
20180110:0230,0.0,0.0,0.0,0.0,0.0,23.03,0.55,0.0
20180110:0330,0.0,0.0,0.0,0.0,0.0,22.78,0.76,0.0
20180110:0430,0.0,0.0,0.0,0.0,0.0,22.66,0.21,0.0
20180110:0530,0.0,0.0,0.0,0.0,0.0,22.45,0.69,0.0
20180110:0630,0.0,0.0,0.0,0.0,0.0,22.32,0.83,0.0
20180110:0730,0.0,0.0,0.0,0.0,0.0,22.31,0.76,0.0
20180110:0830,0.0,0.0,0.0,0.0,0.0,22.4,0.69,0.0
20180110:0930,0.0,0.0,0.0,0.0,0.0,22.33,0.69,0.0
20180110:1030,0.0,0.0,0.0,0.0,-4.88,22.37,0.55,0.0
20180110:1130,175.41,22.88,48.98,1.45,9.03,22.4,0.34,0.0
20180110:1230,617.23,74.11,138.07,4.54,22.87,22.99,0.76,0.0
20180110:1330,1075.19,140.14,219.79,8.11,36.48,23.9,1.1,0.0
20180110:1430,1110.07,88.07,287.03,9.95,49.5,25.31,1.03,0.0
20180110:1530,2054.32,398.4,313.35,17.52,61.04,25.91,0.83,0.0
20180110:1630,1920.53,329.85,338.51,17.8,68.51,27.17,0.62,0.0
20180110:1730,2028.45,418.31,292.48,18.47,67.38,27.8,0.62,0.0
20180110:1830,1555.71,293.21,244.74,13.19,58.58,28.66,0.41,0.0
20180110:1930,1570.8,286.31,248.41,11.79,46.55,27.13,1.17,0.0
20180110:2030,1022.1,176.74,170.09,6.99,33.35,26.68,0.9,0.0
20180110:2130,1064.56,238.63,122.62,4.93,19.66,26.1,0.62,0.0
20180110:2230,479.83,129.03,41.63,1.09,5.79,25.1,0.9,0.0
20180110:2330,0.0,0.0,0.0,0.0,0.0,24.5,0.28,0.0
20180111:0030,0.0,0.0,0.0,0.0,0.0,24.2,0.83,0.0
20180111:0130,0.0,0.0,0.0,0.0,0.0,23.91,0.83,0.0
20180111:0230,0.0,0.0,0.0,0.0,0.0,23.58,1.17,0.0
20180111:0330,0.0,0.0,0.0,0.0,0.0,23.19,1.17,0.0
20180111:0430,0.0,0.0,0.0,0.0,0.0,22.95,1.1,0.0
20180111:0530,0.0,0.0,0.0,0.0,0.0,22.73,1.03,0.0
20180111:0630,0.0,0.0,0.0,0.0,0.0,22.49,1.03,0.0
20180111:0730,0.0,0.0,0.0,0.0,0.0,22.38,0.97,0.0
20180111:0830,0.0,0.0,0.0,0.0,0.0,22.21,1.03,0.0
20180111:0930,0.0,0.0,0.0,0.0,0.0,22.29,0.9,0.0
20180111:1030,0.0,0.0,0.0,0.0,-4.98,22.28,0.83,0.0
20180111:1130,563.91,130.86,64.0,1.88,8.94,22.32,0.83,0.0
20180111:1230,1189.0,252.79,143.32,5.92,22.81,23.32,1.03,0.0
20180111:1330,1872.18,455.48,181.33,11.15,36.43,24.68,0.97,0.0
20180111:1430,1946.68,461.3,208.79,14.18,49.48,25.71,0.69,0.0
20180111:1530,2449.49,636.08,243.34,20.88,61.08,26.91,0.48,0.0
20180111:1630,2330.17,624.11,214.67,21.72,68.63,28.59,0.34,0.0
20180111:1730,1930.7,421.69,252.7,17.52,67.56,29.41,0.9,0.0
20180111:1830,1984.79,488.54,197.67,16.05,58.74,28.15,1.17,0.0
20180111:1930,1934.09,513.87,160.1,13.45,46.69,28.79,0.83,0.0
20180111:2030,1383.19,330.82,143.25,8.19,33.47,28.15,0.48,0.0
20180111:2130,1480.71,406.17,99.68,5.78,19.77,26.87,0.62,0.0
20180111:2230,695.85,191.13,50.33,1.32,5.88,26.04,0.48,0.0
20180111:2330,0.0,0.0,0.0,0.0,0.0,25.33,0.69,0.0
20180112:0030,0.0,0.0,0.0,0.0,0.0,24.9,1.03,0.0
20180112:0130,0.0,0.0,0.0,0.0,0.0,24.32,1.17,0.0
20180112:0230,0.0,0.0,0.0,0.0,0.0,24.1,0.9,0.0
20180112:0330,0.0,0.0,0.0,0.0,0.0,23.88,0.76,0.0
20180112:0430,0.0,0.0,0.0,0.0,0.0,23.5,0.55,0.0
20180112:0530,0.0,0.0,0.0,0.0,0.0,23.22,0.55,0.0
20180112:0630,0.0,0.0,0.0,0.0,0.0,22.83,0.55,0.0
20180112:0730,0.0,0.0,0.0,0.0,0.0,22.84,0.28,0.0
20180112:0830,0.0,0.0,0.0,0.0,0.0,22.83,0.21,0.0
20180112:0930,0.0,0.0,0.0,0.0,0.0,22.79,0.21,0.0
20180112:1030,0.0,0.0,0.0,0.0,-5.07,22.65,0.34,0.0
20180112:1130,604.18,147.33,60.8,1.84,8.86,22.57,0.41,0.0
20180112:1230,1167.74,256.39,132.65,5.71,22.74,23.43,1.03,0.0
20180112:1330,1547.2,338.79,182.56,9.62,36.39,25.03,0.97,0.0
20180112:1430,2012.66,457.89,242.99,14.95,49.47,26.15,0.48,0.0
20180112:1530,1657.77,223.42,350.6,14.92,61.12,27.46,0.48,0.0
20180112:1630,1738.28,287.38,317.69,16.25,68.76,27.95,0.34,0.0
20180112:1730,1087.12,125.75,245.72,10.3,67.74,26.93,0.21,0.0
20180112:1830,2284.55,618.45,193.09,18.75,58.91,25.79,0.14,0.0
20180112:1930,1611.96,364.97,186.1,11.54,46.84,28.88,1.38,0.0
20180112:2030,1671.98,424.39,142.35,9.38,33.59,26.22,1.17,0.0
20180112:2130,559.33,128.71,66.49,2.91,19.88,25.63,0.69,0.0
20180112:2230,309.73,85.28,30.9,0.89,5.97,24.47,0.0,0.0
20180112:2330,0.0,0.0,0.0,0.0,0.0,24.43,0.28,0.0
20180113:0030,0.0,0.0,0.0,0.0,0.0,24.14,1.1,0.0
20180113:0130,0.0,0.0,0.0,0.0,0.0,23.76,1.31,0.0
20180113:0230,0.0,0.0,0.0,0.0,0.0,23.48,1.24,0.0
20180113:0330,0.0,0.0,0.0,0.0,0.0,23.2,1.24,0.0
20180113:0430,0.0,0.0,0.0,0.0,0.0,22.88,1.17,0.0
20180113:0530,0.0,0.0,0.0,0.0,0.0,22.72,1.17,0.0
20180113:0630,0.0,0.0,0.0,0.0,0.0,22.54,0.97,0.0
20180113:0730,0.0,0.0,0.0,0.0,0.0,22.32,0.62,0.0
20180113:0830,0.0,0.0,0.0,0.0,0.0,22.18,0.21,0.0
20180113:0930,0.0,0.0,0.0,0.0,0.0,22.27,0.21,0.0
20180113:1030,0.0,0.0,0.0,0.0,-5.17,22.28,0.41,0.0
20180113:1130,501.96,108.0,67.82,1.9,8.78,22.23,0.28,0.0
20180113:1230,1554.82,353.26,172.62,7.29,22.68,22.88,0.21,0.0
20180113:1330,2178.72,538.53,219.82,13.07,36.35,24.23,0.55,0.0
20180113:1430,2560.79,740.05,182.84,18.66,49.46,26.09,0.48,0.0
20180113:1530,2417.99,717.8,149.4,20.44,61.17,28.06,0.55,0.0
20180113:1630,2335.14,657.55,181.42,21.78,68.89,29.7,0.62,0.0
20180113:1730,2559.83,747.78,186.51,23.92,67.93,30.09,0.76,0.0
20180113:1830,2697.93,879.38,116.06,22.7,59.08,30.82,0.9,0.0
20180113:1930,1463.96,353.12,150.84,10.48,46.98,30.84,1.17,0.0
20180113:2030,1744.59,507.31,93.6,9.48,33.72,27.85,0.69,0.0
20180113:2130,905.29,236.81,73.72,3.93,19.98,27.56,0.21,0.0
20180113:2230,728.61,208.58,44.16,1.31,6.06,27.16,0.83,0.0
20180113:2330,0.0,0.0,0.0,0.0,0.0,26.62,1.03,0.0
20180114:0030,0.0,0.0,0.0,0.0,0.0,26.0,1.1,0.0
20180114:0130,0.0,0.0,0.0,0.0,0.0,25.44,1.17,0.0
20180114:0230,0.0,0.0,0.0,0.0,0.0,25.11,1.17,0.0
20180114:0330,0.0,0.0,0.0,0.0,0.0,24.79,0.55,0.0
20180114:0430,0.0,0.0,0.0,0.0,0.0,24.38,1.17,0.0
20180114:0530,0.0,0.0,0.0,0.0,0.0,24.09,1.24,0.0
20180114:0630,0.0,0.0,0.0,0.0,0.0,23.74,0.97,0.0
20180114:0730,0.0,0.0,0.0,0.0,0.0,23.52,1.1,0.0
20180114:0830,0.0,0.0,0.0,0.0,0.0,23.36,1.1,0.0
20180114:0930,0.0,0.0,0.0,0.0,0.0,23.15,1.03,0.0
20180114:1030,0.0,0.0,0.0,0.0,-5.27,23.04,1.1,0.0
20180114:1130,974.59,246.95,79.85,2.36,8.7,23.02,1.03,0.0
20180114:1230,1658.73,435.55,127.8,7.12,22.62,24.19,0.48,0.0
20180114:1330,2068.91,528.67,190.71,12.32,36.31,25.91,0.69,0.0
20180114:1430,2232.38,502.89,279.38,16.6,49.46,27.29,1.17,0.0
20180114:1530,1951.3,327.46,351.5,17.08,61.22,28.54,1.24,0.0
20180114:1630,1266.73,98.93,335.44,12.33,69.03,28.65,1.17,0.0
20180114:1730,834.56,23.59,261.95,8.39,68.12,26.47,1.72,0.0
20180114:1830,2044.89,516.07,185.26,16.43,59.25,26.09,1.1,0.0
20180114:1930,2179.6,600.68,169.21,15.27,47.13,28.43,0.76,0.0
20180114:2030,1312.04,310.2,139.84,7.9,33.84,28.63,0.48,0.0
20180114:2130,1065.14,245.78,118.08,4.95,20.09,27.16,0.41,0.0
20180114:2230,174.4,43.97,28.58,0.82,6.15,26.06,0.55,0.0
20180114:2330,0.0,0.0,0.0,0.0,0.0,25.04,0.34,0.0
20180115:0030,0.0,0.0,0.0,0.0,0.0,24.88,0.41,0.0
20180115:0130,0.0,0.0,0.0,0.0,0.0,24.66,0.48,0.0
20180115:0230,0.0,0.0,0.0,0.0,0.0,24.2,0.83,0.0
20180115:0330,0.0,0.0,0.0,0.0,0.0,23.95,0.97,0.0
20180115:0430,0.0,0.0,0.0,0.0,0.0,23.67,0.76,0.0
20180115:0530,0.0,0.0,0.0,0.0,0.0,23.65,0.21,0.0
20180115:0630,0.0,0.0,0.0,0.0,0.0,23.73,0.14,0.0
20180115:0730,0.0,0.0,0.0,0.0,0.0,22.74,1.03,0.0
20180115:0830,0.0,0.0,0.0,0.0,0.0,22.51,0.62,0.0
20180115:0930,0.0,0.0,0.0,0.0,0.0,22.12,0.55,0.0
