Latitude (decimal degrees):	0.724
Longitude (decimal degrees):	-74.136
Elevation (m):	231
Radiation database:	PVGIS-ERA5


Slope: 43 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200528:0430,0.0,0.0,0.0,0.0,0.0,23.47,1.03,0.0
20200528:0530,0.0,0.0,0.0,0.0,0.0,23.23,0.97,0.0
20200528:0630,0.0,0.0,0.0,0.0,0.0,22.98,0.97,0.0
20200528:0730,0.0,0.0,0.0,0.0,0.0,22.92,1.03,0.0
20200528:0830,0.0,0.0,0.0,0.0,0.0,22.79,1.03,0.0
20200528:0930,0.0,0.0,0.0,0.0,0.0,22.7,0.97,0.0
20200528:1030,0.0,0.0,0.0,0.0,-5.26,22.6,1.03,0.0
20200528:1130,495.92,107.33,66.09,1.93,8.7,22.44,1.03,0.0
20200528:1230,1515.78,374.8,135.36,7.0,22.59,23.46,0.48,0.0
20200528:1330,2196.19,632.14,134.2,13.2,36.23,25.5,0.62,0.0
20200528:1430,2374.49,697.09,143.25,17.85,49.3,27.32,0.83,0.0
20200528:1530,2459.23,749.66,125.03,21.72,60.9,28.63,1.03,0.0
20200528:1630,1875.53,503.4,145.16,17.89,68.47,29.79,1.03,0.0
20200528:1730,1664.62,322.78,254.93,16.12,67.46,30.09,0.76,0.0
20200528:1830,1834.41,465.86,175.7,15.87,58.69,29.76,0.48,0.0
20200528:1930,1371.99,287.28,180.88,10.62,46.65,28.56,0.83,0.0
20200528:2030,1005.85,236.71,104.14,6.36,33.42,27.63,0.97,0.0
20200528:2130,1144.8,287.63,101.24,5.05,19.7,26.71,0.55,0.0
20200528:2230,553.09,172.1,23.17,0.94,5.79,26.28,0.07,0.0
20200528:2330,0.0,0.0,0.0,0.0,0.0,25.9,0.69,0.0
20200529:0030,0.0,0.0,0.0,0.0,0.0,25.25,1.17,0.0
20200529:0130,0.0,0.0,0.0,0.0,0.0,24.73,1.17,0.0
20200529:0230,0.0,0.0,0.0,0.0,0.0,24.47,1.17,0.0
20200529:0330,0.0,0.0,0.0,0.0,0.0,24.21,1.24,0.0
20200529:0430,0.0,0.0,0.0,0.0,0.0,23.86,1.24,0.0
20200529:0530,0.0,0.0,0.0,0.0,0.0,23.55,1.24,0.0
20200529:0630,0.0,0.0,0.0,0.0,0.0,23.31,1.03,0.0
20200529:0730,0.0,0.0,0.0,0.0,0.0,23.41,0.83,0.0
20200529:0830,0.0,0.0,0.0,0.0,0.0,23.14,0.76,0.0
20200529:0930,0.0,0.0,0.0,0.0,0.0,22.94,0.76,0.0
20200529:1030,0.0,0.0,0.0,0.0,-5.28,22.73,0.34,0.0
20200529:1130,339.84,84.66,39.79,1.33,8.66,22.63,0.28,0.0
20200529:1230,783.74,144.59,120.58,4.76,22.54,23.12,0.28,0.0
20200529:1330,1197.62,206.38,195.73,8.66,36.16,24.21,0.48,0.0
20200529:1430,2133.82,552.8,188.37,16.1,49.2,25.06,0.48,0.0
20200529:1530,1717.95,336.83,254.69,15.47,60.77,26.76,0.34,0.0
20200529:1630,1202.93,171.67,237.83,11.89,68.31,27.03,0.28,0.0
20200529:1730,1225.92,150.39,264.34,12.09,67.33,25.83,0.48,0.0
20200529:1830,1361.55,206.18,256.42,12.43,58.61,26.09,0.34,0.0
20200529:1930,1387.58,231.31,241.39,11.33,46.61,26.84,0.55,0.0
20200529:2030,906.37,173.88,134.49,6.35,33.41,27.06,0.83,0.0
20200529:2130,919.0,216.61,96.41,4.41,19.71,26.45,0.48,0.0
20200529:2230,443.17,125.77,33.85,1.0,5.81,26.04,0.48,0.0
20200529:2330,0.0,0.0,0.0,0.0,0.0,25.34,0.76,0.0
20200530:0030,0.0,0.0,0.0,0.0,0.0,24.86,0.83,0.0
20200530:0130,0.0,0.0,0.0,0.0,0.0,24.36,0.34,0.0
20200530:0230,0.0,0.0,0.0,0.0,0.0,24.21,0.83,0.0
20200530:0330,0.0,0.0,0.0,0.0,0.0,23.88,1.03,0.0
20200530:0430,0.0,0.0,0.0,0.0,0.0,23.61,1.1,0.0
20200530:0530,0.0,0.0,0.0,0.0,0.0,23.41,1.1,0.0
20200530:0630,0.0,0.0,0.0,0.0,0.0,23.14,1.1,0.0
20200530:0730,0.0,0.0,0.0,0.0,0.0,23.08,0.28,0.0
20200530:0830,0.0,0.0,0.0,0.0,0.0,23.05,0.48,0.0
20200530:0930,0.0,0.0,0.0,0.0,0.0,22.95,0.48,0.0
20200530:1030,0.0,0.0,0.0,0.0,-5.3,22.86,0.41,0.0
20200530:1130,89.32,10.79,31.96,1.02,8.63,22.88,0.62,0.0
20200530:1230,374.41,47.05,88.23,3.15,22.48,23.09,0.76,0.0
20200530:1330,456.73,62.86,98.42,4.0,36.09,24.0,0.9,0.0
20200530:1430,909.79,84.24,223.23,8.52,49.11,24.67,0.76,0.0
20200530:1530,973.67,78.43,251.13,9.68,60.65,25.7,0.97,0.0
20200530:1630,1022.6,64.94,282.3,10.58,68.16,26.13,0.83,0.0
20200530:1730,1323.82,142.28,311.58,13.32,67.2,26.73,0.07,0.0
20200530:1830,1629.9,340.77,218.09,14.22,58.54,26.02,0.07,0.0
20200530:1930,1410.14,242.24,243.74,11.57,46.58,27.86,0.14,0.0
20200530:2030,982.29,169.49,168.41,7.22,33.4,28.02,0.07,0.0
20200530:2130,609.92,123.54,89.64,3.58,19.72,27.21,0.62,0.0
20200530:2230,159.89,41.01,26.47,0.79,5.84,25.39,0.14,0.0
20200530:2330,0.0,0.0,0.0,0.0,0.0,24.77,0.14,0.0
20200531:0030,0.0,0.0,0.0,0.0,0.0,24.05,0.69,0.0
20200531:0130,0.0,0.0,0.0,0.0,0.0,23.64,1.24,0.0
20200531:0230,0.0,0.0,0.0,0.0,0.0,23.26,1.1,0.0
20200531:0330,0.0,0.0,0.0,0.0,0.0,23.01,0.97,0.0
