Latitude (decimal degrees):	1.594
Longitude (decimal degrees):	-77.914
Elevation (m):	478
Radiation database:	PVGIS-ERA5


Slope: 38 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20180102:0730,0.0,0.0,0.0,0.0,0.0,20.89,0.14,0.0
20180102:0830,0.0,0.0,0.0,0.0,0.0,20.63,0.21,0.0
20180102:0930,0.0,0.0,0.0,0.0,0.0,20.54,0.48,0.0
20180102:1030,0.0,0.0,0.0,0.0,0.0,20.4,0.48,0.0
20180102:1130,6.12,0.0,9.49,0.24,2.71,20.35,0.41,0.0
20180102:1230,468.01,81.92,82.22,2.23,16.45,20.45,0.07,0.0
20180102:1330,848.0,140.3,144.18,4.52,29.93,20.88,0.14,0.0
20180102:1430,1354.89,255.38,192.78,7.56,42.84,21.73,1.17,0.0
20180102:1530,1289.83,221.48,203.21,8.09,54.49,22.53,2.14,0.0
20180102:1630,1791.48,322.36,272.13,11.85,63.09,22.8,2.28,0.0
20180102:1730,1602.52,304.8,224.43,10.71,65.23,23.25,2.34,0.0
20180102:1830,1439.32,272.6,200.35,9.18,59.5,22.99,2.55,0.0
20180102:1930,1112.15,175.02,192.63,6.89,49.1,22.35,1.86,0.0
20180102:2030,984.29,167.18,160.29,5.48,36.71,22.63,1.59,0.0
20180102:2130,598.6,105.61,99.95,3.03,23.47,22.67,1.45,0.0
20180102:2230,70.34,0.0,36.18,0.9,9.83,22.12,0.9,0.0
20180102:2330,0.0,0.0,0.0,0.0,-3.96,21.97,0.97,0.0
20180103:0030,0.0,0.0,0.0,0.0,0.0,21.67,0.48,0.0
20180103:0130,0.0,0.0,0.0,0.0,0.0,21.55,0.97,0.0
20180103:0230,0.0,0.0,0.0,0.0,0.0,21.15,0.83,0.0
20180103:0330,0.0,0.0,0.0,0.0,0.0,21.14,0.9,0.0
20180103:0430,0.0,0.0,0.0,0.0,0.0,21.04,0.76,0.0
20180103:0530,0.0,0.0,0.0,0.0,0.0,21.2,0.34,0.0
20180103:0630,0.0,0.0,0.0,0.0,0.0,21.15,0.28,0.0
20180103:0730,0.0,0.0,0.0,0.0,0.0,21.15,0.28,0.0
20180103:0830,0.0,0.0,0.0,0.0,0.0,20.87,0.41,0.0
20180103:0930,0.0,0.0,0.0,0.0,0.0,20.9,0.14,0.0
20180103:1030,0.0,0.0,0.0,0.0,0.0,21.01,0.14,0.0
20180103:1130,0.0,0.0,5.44,0.14,2.62,21.22,0.41,0.0
20180103:1230,502.5,100.19,74.96,2.16,16.36,21.33,0.41,0.0
20180103:1330,1335.72,283.21,164.72,6.18,29.86,22.01,0.14,0.0
20180103:1430,2122.47,547.18,188.47,11.18,42.79,23.41,0.41,0.0
20180103:1530,2392.04,653.91,181.71,14.47,54.47,24.75,1.03,0.0
20180103:1630,2317.12,574.37,222.55,15.29,63.13,25.4,1.86,0.0
20180103:1730,2146.03,504.73,224.53,14.38,65.34,25.56,2.21,0.0
20180103:1830,1797.83,362.21,244.06,11.61,59.64,25.26,1.86,0.0
20180103:1930,1697.12,358.85,212.21,9.88,49.23,25.28,1.79,0.0
20180103:2030,1377.95,276.62,185.78,7.18,36.84,24.87,1.38,0.0
20180103:2130,1186.8,284.25,113.07,4.61,23.59,24.92,1.52,0.0
20180103:2230,60.83,0.0,32.96,0.82,9.95,24.47,1.31,0.0
20180103:2330,0.0,0.0,0.0,0.0,-3.85,23.39,1.03,0.0
20180104:0030,0.0,0.0,0.0,0.0,0.0,22.7,0.9,0.0
20180104:0130,0.0,0.0,0.0,0.0,0.0,21.95,1.1,0.0
20180104:0230,0.0,0.0,0.0,0.0,0.0,21.6,0.9,0.0
20180104:0330,0.0,0.0,0.0,0.0,0.0,21.43,0.76,0.0
20180104:0430,0.0,0.0,0.0,0.0,0.0,21.46,0.9,0.0
20180104:0530,0.0,0.0,0.0,0.0,0.0,21.19,0.69,0.0
20180104:0630,0.0,0.0,0.0,0.0,0.0,21.21,0.97,0.0
20180104:0730,0.0,0.0,0.0,0.0,0.0,21.21,1.03,0.0
20180104:0830,0.0,0.0,0.0,0.0,0.0,21.26,1.31,0.0
20180104:0930,0.0,0.0,0.0,0.0,0.0,20.83,1.24,0.0
20180104:1030,0.0,0.0,0.0,0.0,0.0,21.02,1.17,0.0
20180104:1130,2.16,0.0,7.15,0.18,2.52,20.91,0.97,0.0
20180104:1230,474.13,89.34,76.4,2.14,16.28,20.85,0.83,0.0
20180104:1330,809.42,119.86,152.03,4.5,29.79,21.61,0.97,0.0
20180104:1430,1384.31,274.23,184.91,7.63,42.74,22.07,1.03,0.0
20180104:1530,2401.25,647.82,185.83,14.44,54.46,23.02,0.9,0.0
20180104:1630,2641.22,747.47,182.58,17.66,63.18,24.94,1.38,0.0
20180104:1730,2595.9,703.87,191.68,17.46,65.45,25.68,2.55,0.0
20180104:1830,2373.99,532.4,280.4,15.21,59.78,25.42,2.55,0.0
20180104:1930,1736.47,312.76,268.21,10.38,49.37,25.76,3.1,0.0
20180104:2030,1307.5,287.18,145.63,6.53,36.97,24.16,2.28,0.0
20180104:2130,1161.35,247.98,138.11,4.78,23.71,23.85,2.07,0.0
20180104:2230,57.21,0.0,31.37,0.78,10.06,22.66,2.0,0.0
20180104:2330,0.0,0.0,0.0,0.0,-3.75,22.02,1.31,0.0
20180105:0030,0.0,0.0,0.0,0.0,0.0,21.87,1.17,0.0
20180105:0130,0.0,0.0,0.0,0.0,0.0,21.54,1.17,0.0
20180105:0230,0.0,0.0,0.0,0.0,0.0,21.53,0.83,0.0
20180105:0330,0.0,0.0,0.0,0.0,0.0,21.46,0.83,0.0
20180105:0430,0.0,0.0,0.0,0.0,0.0,21.35,0.97,0.0
20180105:0530,0.0,0.0,0.0,0.0,0.0,21.47,1.03,0.0
20180105:0630,0.0,0.0,0.0,0.0,0.0,21.21,1.03,0.0
20180105:0730,0.0,0.0,0.0,0.0,0.0,21.22,0.55,0.0
20180105:0830,0.0,0.0,0.0,0.0,0.0,21.19,0.76,0.0
20180105:0930,0.0,0.0,0.0,0.0,0.0,21.15,0.83,0.0
20180105:1030,0.0,0.0,0.0,0.0,0.0,21.17,0.55,0.0
20180105:1130,0.0,0.0,3.22,0.08,2.43,20.98,0.28,0.0
20180105:1230,7.47,0.0,10.25,0.24,16.2,20.85,0.83,0.0
20180105:1330,21.14,0.0,16.79,0.39,29.72,21.09,0.76,0.0
20180105:1430,47.93,0.0,27.8,0.65,42.7,21.81,0.55,0.0
20180105:1530,462.81,0.31,164.3,3.82,54.45,21.87,0.69,0.0
20180105:1630,748.32,27.67,227.89,5.77,63.23,22.88,1.1,0.0
20180105:1730,1541.69,238.58,276.88,10.67,65.57,23.06,1.24,0.0
20180105:1830,1916.38,382.62,263.17,12.38,59.93,23.76,1.66,0.0
20180105:1930,1871.52,354.48,273.19,11.07,49.51,23.99,2.21,0.0
20180105:2030,1015.63,171.59,165.85,5.66,37.1,23.19,2.14,0.0
20180105:2130,749.29,130.33,122.52,3.68,23.83,22.37,1.45,0.0
20180105:2230,83.2,0.0,40.91,1.02,10.17,22.66,0.76,0.0
20180105:2330,0.0,0.0,0.0,0.0,-3.65,22.61,1.17,0.0
20180106:0030,0.0,0.0,0.0,0.0,0.0,21.93,1.24,0.0
20180106:0130,0.0,0.0,0.0,0.0,0.0,21.73,1.1,0.0
20180106:0230,0.0,0.0,0.0,0.0,0.0,21.28,0.62,0.0
20180106:0330,0.0,0.0,0.0,0.0,0.0,21.42,0.34,0.0
20180106:0430,0.0,0.0,0.0,0.0,0.0,21.1,0.21,0.0
20180106:0530,0.0,0.0,0.0,0.0,0.0,21.01,0.21,0.0
20180106:0630,0.0,0.0,0.0,0.0,0.0,20.74,0.48,0.0
20180106:0730,0.0,0.0,0.0,0.0,0.0,21.35,0.55,0.0
20180106:0830,0.0,0.0,0.0,0.0,0.0,21.54,0.34,0.0
20180106:0930,0.0,0.0,0.0,0.0,0.0,21.19,0.62,0.0
20180106:1030,0.0,0.0,0.0,0.0,0.0,21.48,0.14,0.0
20180106:1130,0.46,0.0,5.98,0.15,2.33,21.32,0.62,0.0
20180106:1230,448.72,99.9,58.6,1.84,16.12,22.0,0.41,0.0
20180106:1330,1216.64,260.28,147.19,5.63,29.66,22.55,0.28,0.0
20180106:1430,2340.61,616.24,200.99,12.28,42.66,23.63,0.76,0.0
20180106:1530,2317.85,555.47,235.84,13.93,54.45,25.04,2.34,0.0
20180106:1630,2710.32,726.51,206.63,17.76,63.29,24.51,2.69,0.0
20180106:1730,2626.82,752.26,152.59,17.65,65.7,25.61,2.62,0.0
20180106:1830,2185.11,524.14,225.16,14.02,60.08,24.5,1.38,0.0
20180106:1930,1708.01,358.81,213.87,9.96,49.66,25.09,2.07,0.0
20180106:2030,720.87,131.21,113.79,4.12,37.23,24.15,1.45,0.0
20180106:2130,796.45,167.99,100.13,3.52,23.95,23.35,1.59,0.0
20180106:2230,66.68,0.0,34.84,0.87,10.28,22.19,0.83,0.0
20180106:2330,0.0,0.0,0.0,0.0,-3.55,22.14,0.07,0.0
20180107:0030,0.0,0.0,0.0,0.0,0.0,21.88,0.48,0.0
20180107:0130,0.0,0.0,0.0,0.0,0.0,21.51,0.62,0.0
20180107:0230,0.0,0.0,0.0,0.0,0.0,21.77,0.28,0.0
20180107:0330,0.0,0.0,0.0,0.0,0.0,21.7,0.62,0.0
20180107:0430,0.0,0.0,0.0,0.0,0.0,22.09,0.55,0.0
20180107:0530,0.0,0.0,0.0,0.0,0.0,21.82,0.14,0.0
20180107:0630,0.0,0.0,0.0,0.0,0.0,21.01,0.41,0.0
20180107:0730,0.0,0.0,0.0,0.0,0.0,21.82,0.28,0.0
20180107:0830,0.0,0.0,0.0,0.0,0.0,21.39,0.48,0.0
20180107:0930,0.0,0.0,0.0,0.0,0.0,20.95,0.55,0.0
20180107:1030,0.0,0.0,0.0,0.0,0.0,20.95,0.21,0.0
20180107:1130,5.0,0.0,8.87,0.22,2.24,21.09,0.48,0.0
20180107:1230,496.27,94.73,78.66,2.19,16.04,21.36,0.34,0.0
20180107:1330,1352.2,308.34,142.72,5.98,29.6,22.05,0.48,0.0
20180107:1430,1542.62,363.96,150.58,8.09,42.63,22.79,0.9,0.0
20180107:1530,2629.7,689.53,242.57,16.17,54.45,23.87,0.97,0.0
20180107:1630,2406.13,636.69,201.29,16.03,63.36,25.88,1.52,0.0
20180107:1730,2330.91,574.67,226.77,15.8,65.84,26.22,2.21,0.0
20180107:1830,1799.34,354.69,252.13,11.71,60.24,24.73,1.66,0.0
20180107:1930,1671.94,349.24,211.1,9.78,49.81,24.65,1.79,0.0
20180107:2030,1062.25,224.94,130.82,5.56,37.37,24.66,1.24,0.0
20180107:2130,644.72,140.19,79.34,2.91,24.07,22.78,1.38,0.0
20180107:2230,35.84,0.0,23.0,0.57,10.39,21.93,1.17,0.0
20180107:2330,0.0,0.0,0.0,0.0,-3.46,21.52,0.62,0.0
20180108:0030,0.0,0.0,0.0,0.0,0.0,21.3,0.41,0.0
20180108:0130,0.0,0.0,0.0,0.0,0.0,21.43,0.21,0.0
20180108:0230,0.0,0.0,0.0,0.0,0.0,21.64,0.21,0.0
20180108:0330,0.0,0.0,0.0,0.0,0.0,21.76,0.21,0.0
20180108:0430,0.0,0.0,0.0,0.0,0.0,21.44,0.48,0.0
20180108:0530,0.0,0.0,0.0,0.0,0.0,21.65,0.14,0.0
20180108:0630,0.0,0.0,0.0,0.0,0.0,21.24,0.69,0.0
20180108:0730,0.0,0.0,0.0,0.0,0.0,21.48,0.55,0.0
20180108:0830,0.0,0.0,0.0,0.0,0.0,21.53,0.41,0.0
20180108:0930,0.0,0.0,0.0,0.0,0.0,21.24,0.55,0.0
20180108:1030,0.0,0.0,0.0,0.0,0.0,20.43,0.97,0.0
20180108:1130,8.66,0.0,10.83,0.27,2.15,20.27,1.17,0.0
20180108:1230,961.81,218.52,101.85,3.16,15.97,21.3,0.83,0.0
20180108:1330,1437.05,286.32,194.41,6.71,29.54,22.83,0.97,0.0
20180108:1430,2078.35,465.85,240.4,11.06,42.59,23.31,1.45,0.0
20180108:1530,2160.81,493.5,242.57,13.09,54.46,24.21,1.72,0.0
20180108:1630,2109.3,486.0,223.09,13.76,63.43,23.96,2.28,0.0
20180108:1730,1267.23,213.15,208.54,8.74,65.98,24.32,1.79,0.0
20180108:1830,1424.5,230.06,247.26,9.54,60.4,23.18,0.83,0.0
20180108:1930,1578.77,284.17,249.28,9.65,49.96,23.28,0.55,0.0
20180108:2030,845.0,132.95,152.93,4.99,37.5,23.89,0.9,0.0
20180108:2130,219.22,16.78,69.74,1.75,24.19,22.76,1.38,0.0
20180108:2230,42.93,0.0,25.81,0.64,10.49,21.69,0.83,0.0
20180108:2330,0.0,0.0,0.0,0.0,-3.36,21.95,0.41,0.0
20180109:0030,0.0,0.0,0.0,0.0,0.0,21.87,0.9,0.0
20180109:0130,0.0,0.0,0.0,0.0,0.0,21.51,0.97,0.0
20180109:0230,0.0,0.0,0.0,0.0,0.0,21.2,0.55,0.0
20180109:0330,0.0,0.0,0.0,0.0,0.0,21.16,0.62,0.0
20180109:0430,0.0,0.0,0.0,0.0,0.0,21.09,0.62,0.0
20180109:0530,0.0,0.0,0.0,0.0,0.0,20.94,0.62,0.0
20180109:0630,0.0,0.0,0.0,0.0,0.0,20.91,0.62,0.0
20180109:0730,0.0,0.0,0.0,0.0,0.0,21.05,0.55,0.0
20180109:0830,0.0,0.0,0.0,0.0,0.0,21.22,0.48,0.0
20180109:0930,0.0,0.0,0.0,0.0,0.0,21.33,0.48,0.0
20180109:1030,0.0,0.0,0.0,0.0,0.0,21.52,0.28,0.0
20180109:1130,10.36,0.0,11.75,0.29,2.06,21.47,0.34,0.0
20180109:1230,871.87,212.24,78.94,2.76,15.89,21.14,0.62,0.0
20180109:1330,809.73,137.54,134.39,4.28,29.49,22.01,1.03,0.0
20180109:1430,849.35,72.91,212.68,5.77,42.57,22.05,1.38,0.0
20180109:1530,991.84,139.93,190.49,6.56,54.47,22.69,1.45,0.0
20180109:1630,1132.71,156.89,219.81,7.85,63.5,22.95,1.45,0.0
20180109:1730,1298.45,148.45,285.16,9.27,66.13,23.05,1.31,0.0
20180109:1830,1399.01,209.93,256.8,9.42,60.56,23.61,1.52,0.0
20180109:1930,1006.24,131.14,205.54,6.59,50.11,23.8,1.79,0.0
20180109:2030,928.93,141.73,169.36,5.44,37.64,23.07,1.38,0.0
20180109:2130,357.43,49.18,81.34,2.25,24.31,23.08,1.03,0.0
20180109:2230,52.86,0.0,29.7,0.74,10.6,22.34,0.97,0.0
20180109:2330,0.0,0.0,0.0,0.0,-3.27,21.01,0.83,0.0
20180110:0030,0.0,0.0,0.0,0.0,0.0,21.07,0.34,0.0
20180110:0130,0.0,0.0,0.0,0.0,0.0,20.97,0.48,0.0
20180110:0230,0.0,0.0,0.0,0.0,0.0,20.72,0.69,0.0
20180110:0330,0.0,0.0,0.0,0.0,0.0,21.21,0.34,0.0
20180110:0430,0.0,0.0,0.0,0.0,0.0,21.36,0.34,0.0
20180110:0530,0.0,0.0,0.0,0.0,0.0,21.44,0.62,0.0
20180110:0630,0.0,0.0,0.0,0.0,0.0,21.5,0.55,0.0
20180110:0730,0.0,0.0,0.0,0.0,0.0,20.89,0.9,0.0
20180110:0830,0.0,0.0,0.0,0.0,0.0,21.27,0.76,0.0
20180110:0930,0.0,0.0,0.0,0.0,0.0,21.75,0.55,0.0
20180110:1030,0.0,0.0,0.0,0.0,0.0,21.65,0.48,0.0
20180110:1130,13.94,0.0,13.51,0.34,1.98,21.46,0.48,0.0
20180110:1230,514.86,79.53,100.15,2.54,15.82,21.38,0.34,0.0
20180110:1330,1032.84,139.77,206.83,5.77,29.44,21.8,0.34,0.0
20180110:1430,2039.46,435.27,262.57,11.09,42.54,22.8,0.83,0.0
20180110:1530,1873.91,372.62,260.92,11.6,54.49,24.19,1.52,0.0
20180110:1630,2098.67,470.31,241.23,13.87,63.59,24.79,2.0,0.0
20180110:1730,1911.83,410.44,232.67,12.93,66.28,25.02,2.14,0.0
20180110:1830,2084.54,409.78,297.86,13.63,60.73,24.71,2.07,0.0
20180110:1930,1846.77,361.25,257.42,10.93,50.27,24.76,2.55,0.0
20180110:2030,1820.86,391.36,218.6,9.15,37.78,24.18,2.21,0.0
20180110:2130,1166.63,258.7,129.19,4.78,24.43,23.98,2.0,0.0
20180110:2230,64.72,0.0,34.21,0.85,10.71,22.89,1.1,0.0
20180110:2330,0.0,0.0,0.0,0.0,-3.17,22.41,0.55,0.0
20180111:0030,0.0,0.0,0.0,0.0,0.0,22.16,0.76,0.0
20180111:0130,0.0,0.0,0.0,0.0,0.0,21.99,0.83,0.0
20180111:0230,0.0,0.0,0.0,0.0,0.0,21.75,0.9,0.0
20180111:0330,0.0,0.0,0.0,0.0,0.0,21.36,0.55,0.0
20180111:0430,0.0,0.0,0.0,0.0,0.0,21.24,0.76,0.0
20180111:0530,0.0,0.0,0.0,0.0,0.0,21.02,0.69,0.0
20180111:0630,0.0,0.0,0.0,0.0,0.0,20.96,0.69,0.0
20180111:0730,0.0,0.0,0.0,0.0,0.0,21.13,0.62,0.0
20180111:0830,0.0,0.0,0.0,0.0,0.0,20.94,0.69,0.0
20180111:0930,0.0,0.0,0.0,0.0,0.0,20.62,0.76,0.0
20180111:1030,0.0,0.0,0.0,0.0,0.0,20.65,0.76,0.0
20180111:1130,0.0,0.0,4.77,0.12,1.9,20.73,0.69,0.0
20180111:1230,338.57,84.08,39.25,1.36,15.76,21.37,0.34,0.0
20180111:1330,512.74,109.63,67.77,2.63,29.39,21.51,0.62,0.0
20180111:1430,464.96,69.82,92.88,3.07,42.52,21.59,1.24,0.0
20180111:1530,829.14,157.96,117.37,5.24,54.51,21.62,1.45,0.0
20180111:1630,1203.43,248.36,146.08,7.88,63.68,21.97,1.72,0.0
20180111:1730,1300.76,251.49,177.4,8.8,66.45,22.2,1.31,0.0
20180111:1830,1877.38,377.03,253.26,12.18,60.91,22.55,1.31,0.0
20180111:1930,1695.16,287.92,279.36,10.36,50.42,23.93,2.0,0.0
20180111:2030,2113.53,555.84,161.55,10.06,37.91,23.88,1.66,0.0
20180111:2130,627.59,104.9,110.97,3.3,24.56,23.78,1.45,0.0
20180111:2230,53.05,0.0,29.78,0.74,10.82,22.43,1.1,0.0
20180111:2330,0.0,0.0,0.0,0.0,-3.08,21.77,0.83,0.0
20180112:0030,0.0,0.0,0.0,0.0,0.0,21.63,0.83,0.0
20180112:0130,0.0,0.0,0.0,0.0,0.0,21.39,0.69,0.0
20180112:0230,0.0,0.0,0.0,0.0,0.0,21.15,0.76,0.0
20180112:0330,0.0,0.0,0.0,0.0,0.0,20.71,0.48,0.0
20180112:0430,0.0,0.0,0.0,0.0,0.0,20.87,0.28,0.0
20180112:0530,0.0,0.0,0.0,0.0,0.0,21.09,0.21,0.0
20180112:0630,0.0,0.0,0.0,0.0,0.0,20.66,0.55,0.0
20180112:0730,0.0,0.0,0.0,0.0,0.0,21.02,0.41,0.0
20180112:0830,0.0,0.0,0.0,0.0,0.0,20.28,1.1,0.0
20180112:0930,0.0,0.0,0.0,0.0,0.0,20.34,1.1,0.0
20180112:1030,0.0,0.0,0.0,0.0,0.0,20.73,0.76,0.0
20180112:1130,6.12,0.0,9.49,0.24,1.81,20.81,0.41,0.0
20180112:1230,378.26,80.2,55.54,1.66,15.69,20.76,0.34,0.0
20180112:1330,513.13,101.67,76.27,2.73,29.35,21.36,0.21,0.0
20180112:1430,1008.08,228.19,104.59,5.39,42.5,21.49,0.9,0.0
20180112:1530,1210.02,217.84,182.08,7.58,54.53,21.86,1.1,0.0
20180112:1630,1151.61,200.04,180.2,7.76,63.78,22.58,1.66,0.0
20180112:1730,793.29,132.59,133.04,5.59,66.61,23.0,1.79,0.0
20180112:1830,578.12,8.92,192.14,4.61,61.09,22.6,1.45,0.0
20180112:1930,880.53,84.61,212.04,6.1,50.58,22.3,0.76,0.0
20180112:2030,1006.81,163.86,173.65,5.79,38.05,22.55,0.48,0.0
20180112:2130,1104.95,244.38,125.27,4.63,24.68,22.96,0.62,0.0
20180112:2230,56.63,0.0,31.2,0.78,10.92,23.02,1.03,0.0
20180112:2330,0.0,0.0,0.0,0.0,-2.99,21.98,0.9,0.0
20180113:0030,0.0,0.0,0.0,0.0,0.0,21.28,0.48,0.0
20180113:0130,0.0,0.0,0.0,0.0,0.0,21.74,0.34,0.0
20180113:0230,0.0,0.0,0.0,0.0,0.0,21.44,0.62,0.0
20180113:0330,0.0,0.0,0.0,0.0,0.0,21.27,0.48,0.0
20180113:0430,0.0,0.0,0.0,0.0,0.0,21.03,0.48,0.0
20180113:0530,0.0,0.0,0.0,0.0,0.0,20.63,0.69,0.0
20180113:0630,0.0,0.0,0.0,0.0,0.0,19.23,1.31,0.0
20180113:0730,0.0,0.0,0.0,0.0,0.0,20.62,0.48,0.0
20180113:0830,0.0,0.0,0.0,0.0,0.0,20.69,0.48,0.0
20180113:0930,0.0,0.0,0.0,0.0,0.0,20.73,0.07,0.0
20180113:1030,0.0,0.0,0.0,0.0,0.0,20.67,0.34,0.0
20180113:1130,1.77,0.0,6.9,0.17,1.73,21.13,0.28,0.0
20180113:1230,181.72,38.96,34.34,1.01,15.63,20.73,0.76,0.0
20180113:1330,741.05,157.4,90.9,3.57,29.31,20.85,0.69,0.0
20180113:1430,723.22,135.19,108.47,4.26,42.49,21.78,0.69,0.0
20180113:1530,1301.84,219.1,214.13,8.29,54.57,22.16,0.76,0.0
20180113:1630,1498.84,279.68,218.41,10.02,63.88,23.29,1.52,0.0
20180113:1730,1365.83,165.04,291.06,9.73,66.79,23.88,1.79,0.0
20180113:1830,2119.43,451.73,262.05,13.68,61.27,23.15,2.0,0.0
20180113:1930,1582.97,254.3,275.06,9.83,50.75,23.96,1.86,0.0
20180113:2030,1117.46,191.05,180.84,6.24,38.19,23.49,1.72,0.0
20180113:2130,473.13,46.07,121.53,3.12,24.8,23.43,1.45,0.0
20180113:2230,37.15,0.0,23.55,0.58,11.03,22.13,1.24,0.0
20180113:2330,0.0,0.0,0.0,0.0,-2.9,21.33,1.03,0.0
20180114:0030,0.0,0.0,0.0,0.0,0.0,20.98,0.41,0.0
20180114:0130,0.0,0.0,0.0,0.0,0.0,21.0,0.34,0.0
20180114:0230,0.0,0.0,0.0,0.0,0.0,20.98,0.55,0.0
20180114:0330,0.0,0.0,0.0,0.0,0.0,20.89,0.55,0.0
20180114:0430,0.0,0.0,0.0,0.0,0.0,20.82,0.76,0.0
20180114:0530,0.0,0.0,0.0,0.0,0.0,20.57,0.76,0.0
20180114:0630,0.0,0.0,0.0,0.0,0.0,20.47,0.55,0.0
20180114:0730,0.0,0.0,0.0,0.0,0.0,21.09,0.55,0.0
20180114:0830,0.0,0.0,0.0,0.0,0.0,21.41,0.21,0.0
20180114:0930,0.0,0.0,0.0,0.0,0.0,21.31,0.55,0.0
20180114:1030,0.0,0.0,0.0,0.0,0.0,21.16,0.41,0.0
20180114:1130,0.0,0.0,5.4,0.13,1.66,21.22,0.34,0.0
20180114:1230,711.4,178.36,61.78,2.27,15.57,21.14,0.48,0.0
20180114:1330,1049.05,255.65,91.15,4.51,29.27,21.41,0.76,0.0
20180114:1430,1753.02,432.25,152.01,8.99,42.48,21.77,1.03,0.0
20180114:1530,1732.31,349.49,227.62,10.58,54.6,23.15,1.79,0.0
20180114:1630,1705.47,329.4,237.24,11.31,63.99,23.55,2.14,0.0
20180114:1730,1466.54,197.6,291.66,10.34,66.97,23.43,1.66,0.0
20180114:1830,1762.38,271.91,317.75,11.82,61.46,23.44,2.0,0.0
20180114:1930,1386.15,177.48,288.66,9.08,50.91,23.93,1.17,0.0
20180114:2030,1006.81,126.92,211.25,6.2,38.33,24.24,1.79,0.0
20180114:2130,510.43,58.33,119.96,3.17,24.92,22.75,2.14,0.0
20180114:2230,54.98,0.0,30.37,0.75,11.13,21.2,1.31,0.0
20180114:2330,0.0,0.0,0.0,0.0,-2.82,21.03,0.62,0.0
20180115:0030,0.0,0.0,0.0,0.0,0.0,20.81,0.21,0.0
20180115:0130,0.0,0.0,0.0,0.0,0.0,20.88,0.55,0.0
20180115:0230,0.0,0.0,0.0,0.0,0.0,20.77,0.97,0.0
20180115:0330,0.0,0.0,0.0,0.0,0.0,20.87,0.9,0.0
20180115:0430,0.0,0.0,0.0,0.0,0.0,20.81,0.9,0.0
20180115:0530,0.0,0.0,0.0,0.0,0.0,20.5,0.76,0.0
20180115:0630,0.0,0.0,0.0,0.0,0.0,20.39,0.48,0.0
20180115:0730,0.0,0.0,0.0,0.0,0.0,21.02,0.28,0.0
20180115:0830,0.0,0.0,0.0,0.0,0.0,20.82,0.14,0.0
20180115:0930,0.0,0.0,0.0,0.0,0.0,20.76,0.34,0.0
20180115:1030,0.0,0.0,0.0,0.0,0.0,20.53,0.34,0.0
