Latitude (decimal degrees):	6.627
Longitude (decimal degrees):	-70.877
Elevation (m):	127
Radiation database:	PVGIS-ERA5


Slope: 45 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190831:0530,0.0,0.0,0.0,0.0,0.0,25.1,0.76,0.0
20190831:0630,0.0,0.0,0.0,0.0,0.0,25.28,0.28,0.0
20190831:0730,0.0,0.0,0.0,0.0,0.0,25.66,0.14,0.0
20190831:0830,0.0,0.0,0.0,0.0,0.0,25.27,0.55,0.0
20190831:0930,0.0,0.0,0.0,0.0,0.0,24.09,0.83,0.0
20190831:1030,0.0,0.0,0.0,0.0,-2.34,23.88,0.83,0.0
20190831:1130,1075.5,288.44,72.05,3.45,12.41,23.91,0.69,0.0
20190831:1230,1908.52,528.87,131.25,10.25,27.2,25.58,0.34,0.0
20190831:1330,2276.08,687.02,124.61,16.63,42.01,27.72,0.34,0.0
20190831:1430,2109.26,573.67,177.26,19.56,56.84,29.18,0.21,0.0
20190831:1530,2356.35,728.17,126.98,26.9,71.64,29.91,0.14,0.0
20190831:1630,1969.66,563.86,133.21,26.82,86.03,31.15,0.21,0.0
20190831:1730,1712.4,458.11,135.49,20.4,78.32,31.86,0.83,0.0
20190831:1830,2182.8,620.05,156.56,21.97,63.57,31.49,0.9,0.0
20190831:1930,1961.27,563.81,134.82,16.2,48.74,31.73,0.41,0.0
20190831:2030,1474.09,393.09,122.54,9.73,33.92,31.44,0.21,0.0
20190831:2130,1123.51,305.48,84.58,5.12,19.12,31.01,0.34,0.0
20190831:2230,754.33,228.42,36.42,1.15,4.35,30.37,0.83,0.0
20190831:2330,0.0,0.0,0.0,0.0,0.0,28.96,0.9,0.0
20190901:0030,0.0,0.0,0.0,0.0,0.0,27.77,1.31,0.0
20190901:0130,0.0,0.0,0.0,0.0,0.0,27.2,1.24,0.0
20190901:0230,0.0,0.0,0.0,0.0,0.0,26.71,1.45,0.0
20190901:0330,0.0,0.0,0.0,0.0,0.0,26.02,1.45,0.0
20190901:0430,0.0,0.0,0.0,0.0,0.0,25.52,1.45,0.0
20190901:0530,0.0,0.0,0.0,0.0,0.0,25.1,1.03,0.0
20190901:0630,0.0,0.0,0.0,0.0,0.0,24.95,0.69,0.0
20190901:0730,0.0,0.0,0.0,0.0,0.0,25.54,0.41,0.0
20190901:0830,0.0,0.0,0.0,0.0,0.0,25.48,0.41,0.0
20190901:0930,0.0,0.0,0.0,0.0,0.0,25.14,0.55,0.0
20190901:1030,0.0,0.0,0.0,0.0,-2.3,24.69,0.55,0.0
20190901:1130,1355.47,360.45,97.24,4.26,12.46,24.53,0.55,0.0
20190901:1230,1703.01,455.2,124.7,9.23,27.26,26.11,0.83,0.0
20190901:1330,2427.89,723.56,134.43,17.57,42.09,27.28,1.03,0.0
20190901:1430,2424.31,678.13,184.09,22.3,56.93,28.8,1.03,0.0
20190901:1530,2276.35,644.74,160.37,25.33,71.75,29.78,0.9,0.0
20190901:1630,1983.4,557.71,129.8,26.55,86.28,30.4,1.03,0.0
20190901:1730,2088.12,499.18,231.09,24.87,78.29,31.02,1.38,0.0
20190901:1830,2186.61,613.11,154.79,21.71,63.5,31.31,1.52,0.0
20190901:1930,2123.01,612.02,138.84,17.3,48.66,31.71,1.24,0.0
20190901:2030,1989.06,571.55,133.13,12.63,33.83,31.64,0.97,0.0
20190901:2130,1625.51,456.63,113.84,6.97,19.01,31.28,0.69,0.0
20190901:2230,648.72,205.53,24.64,0.93,4.23,30.82,0.83,0.0
20190901:2330,0.0,0.0,0.0,0.0,0.0,29.62,1.45,0.0
20190902:0030,0.0,0.0,0.0,0.0,0.0,28.53,1.79,0.0
20190902:0130,0.0,0.0,0.0,0.0,0.0,27.76,1.79,0.0
