Latitude (decimal degrees):	2.635
Longitude (decimal degrees):	-68.780
Elevation (m):	152
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190108:1930,2282.24,632.14,179.5,14.84,41.95,30.66,1.45,0.0
20190108:2030,2093.59,603.34,133.55,10.43,28.99,29.47,1.17,0.0
20190108:2130,309.19,60.55,57.14,1.98,15.46,28.98,0.69,0.0
20190108:2230,8.32,0.0,10.79,0.35,1.67,26.86,0.28,0.0
20190108:2330,0.0,0.0,0.0,0.0,0.0,26.44,0.97,0.0
20190109:0030,0.0,0.0,0.0,0.0,0.0,25.64,0.97,0.0
20190109:0130,0.0,0.0,0.0,0.0,0.0,25.28,0.83,0.0
20190109:0230,0.0,0.0,0.0,0.0,0.0,24.92,0.97,0.0
20190109:0330,0.0,0.0,0.0,0.0,0.0,24.6,0.97,0.0
20190109:0430,0.0,0.0,0.0,0.0,0.0,24.33,1.03,0.0
20190109:0530,0.0,0.0,0.0,0.0,0.0,24.13,1.03,0.0
20190109:0630,0.0,0.0,0.0,0.0,0.0,23.78,1.31,0.0
20190109:0730,0.0,0.0,0.0,0.0,0.0,23.68,1.45,0.0
20190109:0830,0.0,0.0,0.0,0.0,0.0,23.5,1.59,0.0
20190109:0930,0.0,0.0,0.0,0.0,0.0,23.34,1.45,0.0
20190109:1030,0.0,0.0,0.0,0.0,-3.76,23.2,1.24,0.0
20190109:1130,994.34,266.8,66.46,2.5,10.1,23.27,0.9,0.0
20190109:1230,1511.51,320.82,185.9,7.49,23.77,24.14,1.31,0.0
20190109:1330,1489.99,333.34,167.45,9.26,37.02,25.29,1.1,0.0
20190109:1430,1651.0,314.98,248.39,12.57,49.37,26.2,0.76,0.0
20190109:1530,1813.12,404.19,218.86,14.92,59.65,27.23,0.83,0.0
20190109:1630,2308.58,579.07,242.2,20.44,65.08,27.79,0.62,0.0
20190109:1730,2122.62,485.52,279.69,18.76,62.61,29.38,0.07,0.0
20190109:1830,1548.97,261.18,279.02,12.94,53.82,29.58,0.34,0.0
20190109:1930,1213.52,173.91,243.5,9.55,42.09,27.82,0.21,0.0
20190109:2030,938.13,131.72,191.06,6.74,29.12,27.8,0.48,0.0
20190109:2130,492.45,79.26,97.25,3.09,15.57,27.5,0.48,0.0
20190109:2230,8.16,0.0,10.71,0.35,1.77,26.57,0.55,0.0
20190109:2330,0.0,0.0,0.0,0.0,0.0,26.04,0.69,0.0
20190110:0030,0.0,0.0,0.0,0.0,0.0,25.46,1.17,0.0
20190110:0130,0.0,0.0,0.0,0.0,0.0,24.88,1.1,0.0
20190110:0230,0.0,0.0,0.0,0.0,0.0,24.52,1.03,0.0
20190110:0330,0.0,0.0,0.0,0.0,0.0,24.03,1.03,0.0
20190110:0430,0.0,0.0,0.0,0.0,0.0,23.65,0.97,0.0
20190110:0530,0.0,0.0,0.0,0.0,0.0,23.32,1.03,0.0
20190110:0630,0.0,0.0,0.0,0.0,0.0,23.11,0.9,0.0
20190110:0730,0.0,0.0,0.0,0.0,0.0,23.07,1.1,0.0
20190110:0830,0.0,0.0,0.0,0.0,0.0,22.88,1.03,0.0
20190110:0930,0.0,0.0,0.0,0.0,0.0,22.74,1.03,0.0
20190110:1030,0.0,0.0,0.0,0.0,-3.85,22.51,1.03,0.0
20190110:1130,899.44,206.47,95.37,2.74,10.02,22.4,0.9,0.0
20190110:1230,1687.03,398.02,172.73,7.85,23.71,23.73,0.76,0.0
20190110:1330,2369.41,640.26,196.25,14.11,36.99,25.6,0.76,0.0
20190110:1430,2715.1,829.92,152.35,19.62,49.38,27.54,1.03,0.0
20190110:1530,2663.51,815.65,148.0,22.16,59.71,29.19,1.17,0.0
20190110:1630,2583.77,780.64,153.72,23.07,65.21,30.22,1.17,0.0
20190110:1730,2094.13,561.83,174.62,17.83,62.78,31.18,1.38,0.0
20190110:1830,2471.39,734.64,155.88,19.08,53.99,31.3,1.38,0.0
20190110:1930,2057.63,568.13,161.32,13.49,42.24,31.13,1.03,0.0
20190110:2030,1538.84,375.52,154.0,8.29,29.25,28.97,0.97,0.0
20190110:2130,1009.74,264.41,81.02,3.68,15.69,27.59,0.55,0.0
20190110:2230,6.93,0.0,10.03,0.33,1.87,26.61,0.48,0.0
20190110:2330,0.0,0.0,0.0,0.0,0.0,26.3,1.03,0.0
20190111:0030,0.0,0.0,0.0,0.0,0.0,25.74,0.97,0.0
20190111:0130,0.0,0.0,0.0,0.0,0.0,25.4,0.97,0.0
20190111:0230,0.0,0.0,0.0,0.0,0.0,25.1,0.76,0.0
20190111:0330,0.0,0.0,0.0,0.0,0.0,24.62,0.62,0.0
20190111:0430,0.0,0.0,0.0,0.0,0.0,24.39,1.1,0.0
20190111:0530,0.0,0.0,0.0,0.0,0.0,23.76,1.1,0.0
20190111:0630,0.0,0.0,0.0,0.0,0.0,23.61,0.97,0.0
20190111:0730,0.0,0.0,0.0,0.0,0.0,23.57,0.9,0.0
20190111:0830,0.0,0.0,0.0,0.0,0.0,23.35,0.76,0.0
20190111:0930,0.0,0.0,0.0,0.0,0.0,23.16,0.97,0.0
20190111:1030,0.0,0.0,0.0,0.0,-3.93,23.07,1.24,0.0
20190111:1130,977.17,247.04,79.2,2.59,9.95,22.92,1.45,0.0
20190111:1230,1188.96,249.5,144.85,6.03,23.66,23.67,1.79,0.0
20190111:1330,2151.69,595.05,137.56,12.27,36.96,24.69,1.59,0.0
20190111:1430,1455.69,286.88,201.75,10.89,49.38,26.02,1.45,0.0
20190111:1530,2065.6,480.54,232.52,16.92,59.77,26.46,1.03,0.0
20190111:1630,2484.14,649.21,244.47,22.22,65.35,27.9,0.69,0.0
20190111:1730,1595.79,354.55,193.08,13.63,62.96,29.55,1.1,0.0
20190111:1830,1817.32,455.47,172.65,13.93,54.15,27.4,0.48,0.0
20190111:1930,1907.02,444.97,223.55,13.0,42.39,30.24,1.1,0.0
20190111:2030,1605.22,405.92,152.42,8.62,29.38,30.08,0.76,0.0
20190111:2130,1099.79,271.91,105.15,4.18,15.8,27.37,0.28,0.0
20190111:2230,16.67,0.0,14.96,0.45,1.97,26.41,0.14,0.0
20190111:2330,0.0,0.0,0.0,0.0,0.0,25.91,0.28,0.0
20190112:0030,0.0,0.0,0.0,0.0,0.0,25.5,0.07,0.0
20190112:0130,0.0,0.0,0.0,0.0,0.0,25.0,0.28,0.0
20190112:0230,0.0,0.0,0.0,0.0,0.0,24.68,0.34,0.0
20190112:0330,0.0,0.0,0.0,0.0,0.0,24.6,0.28,0.0
20190112:0430,0.0,0.0,0.0,0.0,0.0,24.02,0.48,0.0
20190112:0530,0.0,0.0,0.0,0.0,0.0,23.51,0.41,0.0
20190112:0630,0.0,0.0,0.0,0.0,0.0,23.65,0.62,0.0
20190112:0730,0.0,0.0,0.0,0.0,0.0,23.89,0.83,0.0
20190112:0830,0.0,0.0,0.0,0.0,0.0,23.7,0.9,0.0
20190112:0930,0.0,0.0,0.0,0.0,0.0,23.53,0.69,0.0
20190112:1030,0.0,0.0,0.0,0.0,-4.02,23.38,0.14,0.0
20190112:1130,408.87,79.77,67.32,1.97,9.88,23.4,0.34,0.0
20190112:1230,834.91,150.12,133.5,4.99,23.61,24.44,0.34,0.0
20190112:1330,981.25,153.47,177.49,7.15,36.93,25.61,1.17,0.0
20190112:1430,649.57,81.7,142.03,5.67,49.39,26.21,1.79,0.0
20190112:1530,1389.54,238.03,226.47,11.66,59.84,25.98,1.79,0.0
20190112:1630,1808.34,332.89,280.45,15.83,65.5,26.59,1.66,0.0
20190112:1730,1413.99,215.31,265.4,12.54,63.14,27.57,1.1,0.0
20190112:1830,1637.87,265.33,302.61,13.7,54.32,27.93,0.41,0.0
20190112:1930,955.34,138.17,186.67,7.54,42.53,26.3,0.62,0.0
20190112:2030,554.17,88.21,105.84,4.07,29.51,25.28,0.14,0.0
20190112:2130,902.71,188.75,118.12,4.03,15.92,24.8,0.34,0.0
20190112:2230,10.97,0.0,12.13,0.36,2.07,24.92,0.41,0.0
20190112:2330,0.0,0.0,0.0,0.0,0.0,24.54,0.41,0.0
20190113:0030,0.0,0.0,0.0,0.0,0.0,23.96,0.83,0.0
20190113:0130,0.0,0.0,0.0,0.0,0.0,23.62,0.76,0.0
20190113:0230,0.0,0.0,0.0,0.0,0.0,23.25,0.9,0.0
20190113:0330,0.0,0.0,0.0,0.0,0.0,23.13,0.76,0.0
20190113:0430,0.0,0.0,0.0,0.0,0.0,22.85,0.9,0.0
20190113:0530,0.0,0.0,0.0,0.0,0.0,22.68,0.76,0.0
20190113:0630,0.0,0.0,0.0,0.0,0.0,22.38,0.69,0.0
20190113:0730,0.0,0.0,0.0,0.0,0.0,22.1,0.28,0.0
20190113:0830,0.0,0.0,0.0,0.0,0.0,22.04,0.34,0.0
20190113:0930,0.0,0.0,0.0,0.0,0.0,22.03,0.55,0.0
20190113:1030,0.0,0.0,0.0,0.0,-4.1,22.06,0.41,0.0
20190113:1130,480.44,121.86,46.36,1.61,9.82,22.04,0.55,0.0
20190113:1230,806.58,177.73,92.28,4.21,23.56,22.49,0.97,0.0
20190113:1330,1877.8,487.51,149.5,10.97,36.91,23.59,0.69,0.0
20190113:1430,2203.51,595.04,180.94,15.89,49.41,25.66,0.28,0.0
20190113:1530,2510.89,791.7,113.71,20.87,59.92,27.29,0.41,0.0
20190113:1630,2254.56,642.36,157.64,19.94,65.65,28.89,0.69,0.0
20190113:1730,2304.19,654.58,167.32,19.91,63.33,29.34,0.76,0.0
20190113:1830,1737.74,394.4,208.35,13.69,54.5,29.84,0.97,0.0
20190113:1930,1646.91,389.11,179.39,11.15,42.68,28.42,0.62,0.0
20190113:2030,1517.75,372.91,142.34,8.08,29.64,27.71,1.45,0.0
20190113:2130,840.72,186.14,101.56,3.69,16.03,25.97,0.41,0.0
20190113:2230,13.17,0.0,13.22,0.39,2.17,24.95,0.0,0.0
20190113:2330,0.0,0.0,0.0,0.0,0.0,24.69,0.69,0.0
20190114:0030,0.0,0.0,0.0,0.0,0.0,24.47,0.48,0.0
20190114:0130,0.0,0.0,0.0,0.0,0.0,24.08,0.69,0.0
20190114:0230,0.0,0.0,0.0,0.0,0.0,23.67,0.97,0.0
20190114:0330,0.0,0.0,0.0,0.0,0.0,23.32,0.97,0.0
20190114:0430,0.0,0.0,0.0,0.0,0.0,23.17,0.83,0.0
20190114:0530,0.0,0.0,0.0,0.0,0.0,22.93,0.9,0.0
20190114:0630,0.0,0.0,0.0,0.0,0.0,22.9,0.83,0.0
20190114:0730,0.0,0.0,0.0,0.0,0.0,22.95,0.76,0.0
20190114:0830,0.0,0.0,0.0,0.0,0.0,22.86,0.83,0.0
20190114:0930,0.0,0.0,0.0,0.0,0.0,22.75,0.69,0.0
20190114:1030,0.0,0.0,0.0,0.0,-4.18,22.68,0.41,0.0
20190114:1130,812.89,214.15,60.23,2.15,9.75,22.51,0.41,0.0
20190114:1230,1411.83,344.07,128.62,6.48,23.52,23.3,0.62,0.0
20190114:1330,2127.36,565.3,172.97,12.56,36.9,24.61,0.55,0.0
20190114:1430,2499.77,713.54,185.23,18.17,49.43,26.12,0.41,0.0
20190114:1530,2385.58,646.8,216.3,20.14,60.0,28.1,0.28,0.0
20190114:1630,2077.31,536.74,200.25,18.52,65.81,29.1,0.34,0.0
20190114:1730,1673.4,325.11,256.81,14.76,63.52,29.16,0.48,0.0
20190114:1830,2077.54,528.22,194.5,16.0,54.67,26.66,0.69,0.0
20190114:1930,1729.23,457.91,137.19,11.28,42.84,28.27,0.83,0.0
20190114:2030,1511.55,376.21,134.38,7.97,29.77,26.27,1.17,0.0
20190114:2130,458.65,97.83,64.81,2.41,16.14,24.71,1.17,0.0
20190114:2230,1.96,0.0,7.04,0.21,2.27,24.17,0.41,0.0
20190114:2330,0.0,0.0,0.0,0.0,0.0,23.96,0.41,0.0
20190115:0030,0.0,0.0,0.0,0.0,0.0,23.67,0.62,0.0
20190115:0130,0.0,0.0,0.0,0.0,0.0,23.26,0.55,0.0
20190115:0230,0.0,0.0,0.0,0.0,0.0,23.09,0.34,0.0
20190115:0330,0.0,0.0,0.0,0.0,0.0,22.35,0.69,0.0
20190115:0430,0.0,0.0,0.0,0.0,0.0,22.08,0.69,0.0
20190115:0530,0.0,0.0,0.0,0.0,0.0,22.14,0.48,0.0
20190115:0630,0.0,0.0,0.0,0.0,0.0,22.19,0.62,0.0
20190115:0730,0.0,0.0,0.0,0.0,0.0,22.69,0.62,0.0
20190115:0830,0.0,0.0,0.0,0.0,0.0,22.63,0.69,0.0
20190115:0930,0.0,0.0,0.0,0.0,0.0,22.61,0.76,0.0
20190115:1030,0.0,0.0,0.0,0.0,-4.26,22.47,0.76,0.0
20190115:1130,540.96,120.4,67.25,2.01,9.69,22.19,0.62,0.0
20190115:1230,1484.98,314.79,188.02,7.43,23.48,23.22,0.14,0.0
20190115:1330,2086.82,546.97,185.04,12.55,36.88,25.43,0.21,0.0
20190115:1430,1890.0,506.62,153.0,13.63,49.46,27.19,0.14,0.0
