Latitude (decimal degrees):	5.692
Longitude (decimal degrees):	-72.775
Elevation (m):	3492
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	3.9
System losses (%):	16.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201111:2230,0.0,0.0,0.0,0.0,-0.44,12.89,0.34,0.0
20201111:2330,0.0,0.0,0.0,0.0,0.0,12.27,0.55,0.0
20201112:0030,0.0,0.0,0.0,0.0,0.0,12.22,0.97,0.0
20201112:0130,0.0,0.0,0.0,0.0,0.0,11.75,0.97,0.0
20201112:0230,0.0,0.0,0.0,0.0,0.0,11.33,0.9,0.0
20201112:0330,0.0,0.0,0.0,0.0,0.0,10.86,0.9,0.0
20201112:0430,0.0,0.0,0.0,0.0,0.0,10.69,0.69,0.0
20201112:0530,0.0,0.0,0.0,0.0,0.0,10.43,0.55,0.0
20201112:0630,0.0,0.0,0.0,0.0,0.0,10.44,0.55,0.0
20201112:0730,0.0,0.0,0.0,0.0,0.0,10.23,0.62,0.0
20201112:0830,0.0,0.0,0.0,0.0,0.0,9.91,0.48,0.0
20201112:0930,0.0,0.0,0.0,0.0,0.0,9.9,0.48,0.0
20201112:1030,0.0,0.0,0.0,0.0,-3.01,9.74,0.48,0.0
20201112:1130,257.1,57.52,35.41,1.24,11.16,9.8,0.41,0.0
20201112:1230,1101.79,224.12,123.95,5.54,25.11,10.8,0.14,0.0
20201112:1330,2066.41,502.87,167.84,11.96,38.63,12.73,0.41,0.0
20201112:1430,2177.56,521.16,185.75,15.07,51.23,14.76,1.17,0.0
20201112:1530,2230.73,502.5,221.65,17.54,61.61,15.44,1.52,0.0
20201112:1630,2337.45,509.8,252.37,19.5,66.62,15.91,1.72,0.0
20201112:1730,2182.45,481.17,224.74,17.41,63.05,16.09,1.86,0.0
20201112:1830,1968.39,441.08,191.92,14.06,53.34,15.89,1.66,0.0
20201112:1930,1512.47,321.21,158.21,9.41,41.01,14.69,1.52,0.0
20201112:2030,1329.6,273.33,152.64,6.97,27.61,14.86,0.69,0.0
20201112:2130,1232.5,307.41,89.0,3.73,13.71,14.9,0.55,0.0
20201112:2230,0.0,0.0,0.0,0.0,-0.43,13.29,0.83,0.0
20201112:2330,0.0,0.0,0.0,0.0,0.0,12.08,0.55,0.0
20201113:0030,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0
20201113:0130,0.0,0.0,0.0,0.0,0.0,11.4,0.14,0.0
20201113:0230,0.0,0.0,0.0,0.0,0.0,11.55,0.14,0.0
20201113:0330,0.0,0.0,0.0,0.0,0.0,11.42,0.21,0.0
20201113:0430,0.0,0.0,0.0,0.0,0.0,10.94,0.34,0.0
20201113:0530,0.0,0.0,0.0,0.0,0.0,10.82,0.83,0.0
20201113:0630,0.0,0.0,0.0,0.0,0.0,10.63,0.76,0.0
20201113:0730,0.0,0.0,0.0,0.0,0.0,11.13,0.55,0.0
20201113:0830,0.0,0.0,0.0,0.0,0.0,11.38,0.55,0.0
20201113:0930,0.0,0.0,0.0,0.0,0.0,11.23,0.48,0.0
20201113:1030,0.0,0.0,0.0,0.0,-3.08,11.13,0.48,0.0
20201113:1130,41.46,5.22,18.86,0.59,11.08,11.16,0.41,0.0
20201113:1230,137.95,4.26,52.7,1.62,25.0,11.63,0.14,0.0
20201113:1330,266.84,0.32,97.04,2.92,38.49,11.85,0.07,0.0
20201113:1430,293.76,0.06,105.75,3.17,51.04,12.51,0.28,0.0
20201113:1530,651.11,11.95,201.48,6.3,61.37,12.24,0.48,0.0
20201113:1630,1361.78,135.12,299.18,12.01,66.35,12.77,0.41,0.0
20201113:1730,1961.81,324.89,315.69,16.32,62.84,14.38,0.41,0.0
20201113:1830,1397.2,126.72,327.56,11.93,53.2,16.73,0.69,0.0
20201113:1930,1493.15,236.7,242.75,10.32,40.93,15.54,1.1,0.0
20201113:2030,1854.81,437.68,163.69,8.87,27.57,15.76,1.1,0.0
20201113:2130,982.98,219.38,96.12,3.42,13.7,14.44,1.1,0.0
20201113:2230,0.0,0.0,0.0,0.0,-0.42,13.25,0.76,0.0
20201113:2330,0.0,0.0,0.0,0.0,0.0,12.18,0.83,0.0
20201114:0030,0.0,0.0,0.0,0.0,0.0,11.84,0.28,0.0
20201114:0130,0.0,0.0,0.0,0.0,0.0,11.78,0.55,0.0
20201114:0230,0.0,0.0,0.0,0.0,0.0,11.77,0.69,0.0
20201114:0330,0.0,0.0,0.0,0.0,0.0,11.27,0.62,0.0
20201114:0430,0.0,0.0,0.0,0.0,0.0,11.18,0.69,0.0
20201114:0530,0.0,0.0,0.0,0.0,0.0,10.9,0.76,0.0
20201114:0630,0.0,0.0,0.0,0.0,0.0,10.67,0.83,0.0
20201114:0730,0.0,0.0,0.0,0.0,0.0,10.48,0.62,0.0
20201114:0830,0.0,0.0,0.0,0.0,0.0,10.56,0.48,0.0
20201114:0930,0.0,0.0,0.0,0.0,0.0,10.64,0.34,0.0
20201114:1030,0.0,0.0,0.0,0.0,-3.14,10.45,0.28,0.0
20201114:1130,889.0,213.51,69.46,2.5,10.99,10.44,0.21,0.0
20201114:1230,1786.09,445.96,127.56,7.7,24.89,11.63,0.14,0.0
20201114:1330,2302.34,573.74,180.34,13.2,38.35,13.31,0.76,0.0
20201114:1430,2147.34,493.83,203.08,14.91,50.86,15.21,1.31,0.0
20201114:1530,1957.22,358.36,274.71,15.71,61.13,15.68,1.31,0.0
20201114:1630,1716.79,240.6,311.45,14.73,66.08,15.72,1.38,0.0
20201114:1730,1952.03,358.11,271.74,15.84,62.63,16.19,1.66,0.0
20201114:1830,1174.37,122.66,253.09,9.74,53.08,15.6,1.59,0.0
20201114:1930,1017.52,139.26,186.98,7.5,40.86,14.92,1.03,0.0
20201114:2030,925.31,134.76,162.45,5.93,27.53,14.04,0.9,0.0
20201114:2130,885.31,203.9,81.05,3.06,13.69,13.38,0.41,0.0
20201114:2230,0.0,0.0,0.0,0.0,-0.41,13.2,0.14,0.0
20201114:2330,0.0,0.0,0.0,0.0,0.0,12.39,0.41,0.0
20201115:0030,0.0,0.0,0.0,0.0,0.0,11.8,0.83,0.0
20201115:0130,0.0,0.0,0.0,0.0,0.0,11.49,0.62,0.0
20201115:0230,0.0,0.0,0.0,0.0,0.0,11.04,0.62,0.0
20201115:0330,0.0,0.0,0.0,0.0,0.0,10.64,0.76,0.0
20201115:0430,0.0,0.0,0.0,0.0,0.0,10.61,0.62,0.0
20201115:0530,0.0,0.0,0.0,0.0,0.0,10.44,0.48,0.0
20201115:0630,0.0,0.0,0.0,0.0,0.0,10.18,0.62,0.0
20201115:0730,0.0,0.0,0.0,0.0,0.0,9.64,0.83,0.0
20201115:0830,0.0,0.0,0.0,0.0,0.0,9.59,0.83,0.0
20201115:0930,0.0,0.0,0.0,0.0,0.0,9.63,0.83,0.0
20201115:1030,0.0,0.0,0.0,0.0,-3.21,9.57,0.76,0.0
20201115:1130,1099.91,249.49,95.88,3.04,10.9,9.34,0.69,0.0
20201115:1230,2129.2,562.11,133.95,8.96,24.78,11.21,0.0,0.0
20201115:1330,2548.74,691.35,156.07,14.41,38.21,13.01,0.62,0.0
20201115:1430,2646.91,738.57,139.63,18.03,50.67,14.78,1.24,0.0
20201115:1530,2868.83,778.51,186.47,22.69,60.9,15.96,1.52,0.0
20201115:1630,2237.47,476.61,256.79,18.67,65.82,17.62,1.72,0.0
20201115:1730,1632.78,245.22,276.2,13.49,62.43,16.05,1.93,0.0
20201115:1830,1412.8,230.24,221.52,10.8,52.95,15.67,1.17,0.0
20201115:1930,1831.75,401.89,188.38,11.32,40.79,15.61,1.24,0.0
20201115:2030,1176.44,204.3,174.57,6.83,27.5,15.87,0.83,0.0
20201115:2130,582.24,98.82,94.85,2.96,13.69,14.2,0.48,0.0
20201115:2230,0.0,0.0,0.0,0.0,-0.39,13.09,0.41,0.0
20201115:2330,0.0,0.0,0.0,0.0,0.0,11.85,0.0,0.0
20201116:0030,0.0,0.0,0.0,0.0,0.0,11.26,0.34,0.0
20201116:0130,0.0,0.0,0.0,0.0,0.0,11.08,0.69,0.0
20201116:0230,0.0,0.0,0.0,0.0,0.0,10.96,0.55,0.0
20201116:0330,0.0,0.0,0.0,0.0,0.0,11.39,0.55,0.0
20201116:0430,0.0,0.0,0.0,0.0,0.0,11.04,0.76,0.0
20201116:0530,0.0,0.0,0.0,0.0,0.0,10.7,0.69,0.0
20201116:0630,0.0,0.0,0.0,0.0,0.0,10.38,0.62,0.0
20201116:0730,0.0,0.0,0.0,0.0,0.0,9.7,0.9,0.0
20201116:0830,0.0,0.0,0.0,0.0,0.0,9.47,0.83,0.0
20201116:0930,0.0,0.0,0.0,0.0,0.0,9.56,0.76,0.0
20201116:1030,0.0,0.0,0.0,0.0,-3.28,9.59,0.62,0.0
20201116:1130,775.66,194.74,52.07,2.1,10.81,9.67,0.62,0.0
20201116:1230,1659.16,408.03,119.04,7.12,24.67,11.35,0.41,0.0
20201116:1330,2160.39,535.12,164.75,12.25,38.06,12.5,0.69,0.0
20201116:1430,2308.54,584.45,166.48,15.66,50.49,13.88,1.1,0.0
20201116:1530,2012.32,455.71,187.97,15.47,60.66,14.37,1.45,0.0
20201116:1630,1827.33,321.21,265.54,15.24,65.56,15.43,1.38,0.0
20201116:1730,1577.81,262.39,241.64,12.89,62.24,15.46,1.31,0.0
20201116:1830,2021.87,437.3,216.99,14.53,52.83,15.39,1.24,0.0
20201116:1930,1816.62,381.14,204.22,11.37,40.72,15.87,1.38,0.0
20201116:2030,1734.27,391.32,166.85,8.44,27.47,15.38,1.24,0.0
20201116:2130,1041.08,232.88,101.24,3.57,13.69,14.53,0.97,0.0
20201116:2230,0.0,0.0,0.0,0.0,-0.37,13.42,0.97,0.0
20201116:2330,0.0,0.0,0.0,0.0,0.0,11.96,0.55,0.0
20201117:0030,0.0,0.0,0.0,0.0,0.0,11.37,0.14,0.0
20201117:0130,0.0,0.0,0.0,0.0,0.0,11.3,0.21,0.0
20201117:0230,0.0,0.0,0.0,0.0,0.0,11.17,0.48,0.0
20201117:0330,0.0,0.0,0.0,0.0,0.0,11.2,0.9,0.0
20201117:0430,0.0,0.0,0.0,0.0,0.0,11.07,0.83,0.0
20201117:0530,0.0,0.0,0.0,0.0,0.0,10.94,0.76,0.0
20201117:0630,0.0,0.0,0.0,0.0,0.0,10.73,0.76,0.0
20201117:0730,0.0,0.0,0.0,0.0,0.0,10.7,0.9,0.0
20201117:0830,0.0,0.0,0.0,0.0,0.0,10.52,0.97,0.0
20201117:0930,0.0,0.0,0.0,0.0,0.0,10.18,0.83,0.0
20201117:1030,0.0,0.0,0.0,0.0,-3.35,10.21,0.83,0.0
20201117:1130,514.21,97.55,72.26,2.18,10.72,10.04,0.83,0.0
20201117:1230,909.87,158.6,131.58,5.11,24.55,11.57,0.21,0.0
20201117:1330,1053.24,188.53,144.71,6.85,37.92,12.36,0.69,0.0
20201117:1430,1204.97,194.61,188.15,9.04,50.3,13.76,0.76,0.0
20201117:1530,1247.44,150.99,244.9,10.46,60.43,13.69,1.1,0.0
20201117:1630,1758.83,204.84,360.91,15.24,65.31,14.72,1.24,0.0
20201117:1730,1625.7,234.9,284.73,13.46,62.05,15.33,1.52,0.0
20201117:1830,1434.47,222.97,234.35,11.0,52.72,15.5,1.52,0.0
20201117:1930,1349.04,231.6,200.39,9.13,40.66,15.28,0.9,0.0
20201117:2030,719.64,145.46,88.6,4.13,27.45,14.93,0.97,0.0
20201117:2130,186.42,31.54,41.06,1.37,13.69,13.89,0.9,0.0
20201117:2230,0.0,0.0,0.0,0.0,-0.34,12.81,0.41,0.0
20201117:2330,0.0,0.0,0.0,0.0,0.0,12.12,0.34,0.0
20201118:0030,0.0,0.0,0.0,0.0,0.0,11.92,0.48,0.0
20201118:0130,0.0,0.0,0.0,0.0,0.0,11.57,0.48,0.0
20201118:0230,0.0,0.0,0.0,0.0,0.0,11.43,0.34,0.0
20201118:0330,0.0,0.0,0.0,0.0,0.0,11.28,0.62,0.0
20201118:0430,0.0,0.0,0.0,0.0,0.0,11.16,0.62,0.0
20201118:0530,0.0,0.0,0.0,0.0,0.0,10.98,0.69,0.0
20201118:0630,0.0,0.0,0.0,0.0,0.0,10.75,0.83,0.0
20201118:0730,0.0,0.0,0.0,0.0,0.0,10.8,0.83,0.0
20201118:0830,0.0,0.0,0.0,0.0,0.0,10.77,0.83,0.0
20201118:0930,0.0,0.0,0.0,0.0,0.0,10.38,0.97,0.0
20201118:1030,0.0,0.0,0.0,0.0,-3.42,10.23,0.9,0.0
20201118:1130,253.52,55.2,36.75,1.24,10.62,10.15,0.9,0.0
20201118:1230,572.5,95.64,91.84,3.55,24.43,11.28,0.48,0.0
20201118:1330,977.86,166.79,144.69,6.54,37.77,12.44,0.21,0.0
20201118:1430,1771.54,385.7,183.43,12.32,50.12,13.56,0.41,0.0
20201118:1530,1123.93,181.9,176.22,9.16,60.2,14.89,0.9,0.0
20201118:1630,2012.01,412.15,239.03,16.56,65.07,14.91,0.97,0.0
20201118:1730,2012.43,417.89,235.15,16.07,61.86,15.75,1.1,0.0
20201118:1830,1377.07,162.76,278.13,11.12,52.61,15.18,1.17,0.0
20201118:1930,1264.22,197.99,206.75,8.83,40.61,15.39,1.03,0.0
20201118:2030,957.57,185.77,120.64,5.34,27.43,14.01,0.76,0.0
20201118:2130,235.0,41.51,46.14,1.55,13.69,13.46,0.14,0.0
20201118:2230,0.0,0.0,0.0,0.0,-0.31,13.31,0.41,0.0
20201118:2330,0.0,0.0,0.0,0.0,0.0,12.3,0.55,0.0
20201119:0030,0.0,0.0,0.0,0.0,0.0,11.65,0.69,0.0
