2022/02/19	Sat	16:24	-0.02		-1			L
2022/02/19	Sat	21:31	7.67		234			H
2022/02/20	Sun	04:52	0.04		1			L
2022/02/20	Sun	09:53	7.45		227			H
2022/02/20	Sun	17:11	0.04		1			L
2022/02/20	Sun	22:13	7.51		229			H
2022/02/21	Mon	05:33	0.04		1			L
2022/02/21	Mon	10:35	7.62		232			H
2022/02/21	Mon	18:02	0.16		5			L
2022/02/21	Mon	23:00	7.26		221			H
2022/02/22	Tue	06:17	0.09		3			L
2022/02/22	Tue	11:22	7.72		235			H
2022/02/22	Tue	18:57	0.30		9			L
2022/02/22	Tue	23:55	6.97		212			H
2022/02/23	Wed	07:07	0.19		6			L
2022/02/23	Wed	12:18	7.73		236			H
2022/02/23	Wed	19:57	0.46		14			L
2022/02/24	Thu	00:58	6.68		204			H
2022/02/24	Thu	08:04	0.32		10			L
2022/02/24	Thu	13:21	7.69		234			H
2022/02/24	Thu	21:00	0.56		17			L
2022/02/25	Fri	02:04	6.50		198			H
2022/02/25	Fri	09:06	0.42		13			L
2022/02/25	Fri	14:27	7.68		234			H
2022/02/25	Fri	22:05	0.57		17			L
2022/02/26	Sat	03:09	6.50		198			H
2022/02/26	Sat	10:10	0.43		13			L
2022/02/26	Sat	15:33	7.76		237			H
2022/02/26	Sat	23:07	0.46		14			L
2022/02/27	Sun	04:12	6.65		203			H
2022/02/27	Sun	11:13	0.32		10			L
2022/02/27	Sun	16:36	7.92		241			H
2022/02/28	Mon	00:06	0.28		9			L
2022/02/28	Mon	05:11	6.90		210			H
2022/02/28	Mon	12:13	0.14		4			L
2022/02/28	Mon	17:35	8.11		247			H
2022/03/01	Tue	01:01	0.09		3			L
2022/03/01	Tue	06:07	7.19		219			H
2022/03/01	Tue	13:09	-0.03		-1			L
2022/03/01	Tue	18:30	8.25		251			H
2022/03/02	Wed	01:53	-0.07		-2			L
2022/03/02	Wed	06:59	7.45		227			H
2022/03/02	Wed	14:02	-0.14		-4			L
2022/03/02	Wed	19:21	8.31		253			H
2022/03/03	Thu	02:40	-0.15		-5			L
2022/03/03	Thu	07:48	7.66		233			H
2022/03/03	Thu	14:52	-0.18		-5			L
2022/03/03	Thu	20:09	8.26		252			H
2022/03/04	Fri	03:26	-0.16		-5			L
2022/03/04	Fri	08:35	7.81		238			H
2022/03/04	Fri	15:41	-0.14		-4			L
2022/03/04	Fri	20:56	8.11		247			H
2022/03/05	Sat	04:09	-0.11		-3			L
2022/03/05	Sat	09:21	7.89		240			H
2022/03/05	Sat	16:28	-0.06		-2			L
2022/03/05	Sat	21:42	7.90		241			H
2022/03/06	Sun	04:50	-0.01		-0			L
2022/03/06	Sun	10:06	7.93		242			H
2022/03/06	Sun	17:14	0.05		2			L
2022/03/06	Sun	22:28	7.63		233			H
2022/03/07	Mon	05:31	0.10		3			L
2022/03/07	Mon	10:50	7.91		241			H
2022/03/07	Mon	18:01	0.16		5			L
2022/03/07	Mon	23:16	7.35		224			H
2022/03/08	Tue	06:12	0.23		7			L
2022/03/08	Tue	11:37	7.83		239			H
2022/03/08	Tue	18:49	0.28		9			L
2022/03/09	Wed	00:06	7.08		216			H
2022/03/09	Wed	06:54	0.35		11			L
2022/03/09	Wed	12:25	7.73		236			H
2022/03/09	Wed	19:38	0.39		12			L
2022/03/10	Thu	00:59	6.86		209			H
2022/03/10	Thu	07:40	0.46		14			L
2022/03/10	Thu	13:16	7.61		232			H
2022/03/10	Thu	20:30	0.48		15			L
2022/03/11	Fri	01:53	6.71		205			H
2022/03/11	Fri	08:30	0.55		17			L
2022/03/11	Fri	14:10	7.54		230			H
2022/03/11	Fri	21:24	0.54		16			L
2022/03/12	Sat	02:48	6.68		204			H
2022/03/12	Sat	09:23	0.58		18			L
2022/03/12	Sat	15:05	7.54		230			H
2022/03/12	Sat	22:19	0.56		17			L
2022/03/13	Sun	03:42	6.74		205			H
2022/03/13	Sun	10:19	0.55		17			L
2022/03/13	Sun	16:00	7.62		232			H
2022/03/13	Sun	23:12	0.53		16			L
2022/03/14	Mon	04:34	6.88		210			H
2022/03/14	Mon	11:14	0.47		14			L
2022/03/14	Mon	16:51	7.76		237			H
2022/03/15	Tue	00:03	0.48		15			L
2022/03/15	Tue	05:22	7.07		215			H
2022/03/15	Tue	12:06	0.35		11			L
2022/03/15	Tue	17:39	7.90		241			H
2022/03/16	Wed	00:51	0.42		13			L
2022/03/16	Wed	06:07	7.27		222			H
2022/03/16	Wed	12:57	0.25		8			L
2022/03/16	Wed	18:24	8.00		244			H
2022/03/17	Thu	01:36	0.38		12			L
2022/03/17	Thu	06:49	7.49		228			H
2022/03/17	Thu	13:46	0.17		5			L
2022/03/17	Thu	19:06	8.03		245			H
2022/03/18	Fri	02:19	0.35		11			L
2022/03/18	Fri	07:29	7.71		235			H
2022/03/18	Fri	14:33	0.13		4			L
2022/03/18	Fri	19:47	8.00		244			H
2022/03/19	Sat	03:01	0.34		10			L
2022/03/19	Sat	08:08	7.94		242			H
2022/03/19	Sat	15:21	0.13		4			L
2022/03/19	Sat	20:28	7.91		241			H
2022/03/20	Sun	03:42	0.34		10			L
2022/03/20	Sun	08:47	8.16		249			H
2022/03/20	Sun	16:08	0.17		5			L
2022/03/20	Sun	21:11	7.75		236			H
2022/03/21	Mon	04:24	0.35		11			L
2022/03/21	Mon	09:27	8.33		254			H
2022/03/21	Mon	16:58	0.25		8			L
2022/03/21	Mon	21:56	7.55		230			H
2022/03/22	Tue	05:08	0.41		12			L
2022/03/22	Tue	10:11	8.40		256			H
2022/03/22	Tue	17:50	0.37		11			L
2022/03/22	Tue	22:47	7.30		223			H
2022/03/23	Wed	05:56	0.50		15			L
2022/03/23	Wed	11:02	8.35		255			H
2022/03/23	Wed	18:45	0.52		16			L
2022/03/23	Wed	23:44	7.04		215			H
2022/03/24	Thu	06:50	0.62		19			L
2022/03/24	Thu	12:00	8.18		249			H
2022/03/24	Thu	19:44	0.67		20			L
2022/03/25	Fri	00:47	6.84		208			H
2022/03/25	Fri	07:49	0.74		23			L
2022/03/25	Fri	13:05	7.99		244			H
2022/03/25	Fri	20:45	0.76		23			L
2022/03/26	Sat	01:52	6.77		206			H
2022/03/26	Sat	08:51	0.79		24			L
2022/03/26	Sat	14:13	7.88		240			H
2022/03/26	Sat	21:47	0.75		23			L
2022/03/27	Sun	02:57	6.88		210			H
2022/03/27	Sun	09:55	0.74		23			L
2022/03/27	Sun	15:20	7.91		241			H
2022/03/27	Sun	22:47	0.63		19			L
2022/03/28	Mon	03:59	7.15		218			H
2022/03/28	Mon	10:58	0.59		18			L
2022/03/28	Mon	16:23	8.05		245			H
2022/03/28	Mon	23:44	0.44		13			L
2022/03/29	Tue	04:57	7.50		229			H
2022/03/29	Tue	11:57	0.40		12			L
2022/03/29	Tue	17:20	8.21		250			H
2022/03/30	Wed	00:37	0.27		8			L
2022/03/30	Wed	05:50	7.87		240			H
2022/03/30	Wed	12:52	0.23		7			L
2022/03/30	Wed	18:12	8.32		254			H
2022/03/31	Thu	01:26	0.15		5			L
2022/03/31	Thu	06:40	8.17		249			H
2022/03/31	Thu	13:44	0.14		4			L
2022/03/31	Thu	19:00	8.34		254			H
2022/04/01	Fri	02:12	0.13		4			L
2022/04/01	Fri	07:26	8.39		256			H
2022/04/01	Fri	14:33	0.12		4			L
2022/04/01	Fri	19:46	8.25		251			H
2022/04/02	Sat	02:55	0.20		6			L
2022/04/02	Sat	08:09	8.52		260			H
2022/04/02	Sat	15:19	0.17		5			L
2022/04/02	Sat	20:31	8.09		247			H
2022/04/03	Sun	03:36	0.33		10			L
2022/04/03	Sun	08:51	8.55		261			H
2022/04/03	Sun	16:04	0.26		8			L
2022/04/03	Sun	21:15	7.88		240			H
2022/04/04	Mon	04:15	0.48		15			L
2022/04/04	Mon	09:32	8.52		260			H
2022/04/04	Mon	16:49	0.35		11			L
2022/04/04	Mon	22:00	7.65		233			H
2022/04/05	Tue	04:54	0.63		19			L
2022/04/05	Tue	10:14	8.43		257			H
2022/04/05	Tue	17:32	0.45		14			L
2022/04/05	Tue	22:46	7.43		226			H
2022/04/06	Wed	05:33	0.74		23			L
2022/04/06	Wed	10:57	8.29		253			H
2022/04/06	Wed	18:17	0.55		17			L
2022/04/06	Wed	23:34	7.22		220			H
2022/04/07	Thu	06:13	0.82		25			L
2022/04/07	Thu	11:43	8.11		247			H
2022/04/07	Thu	19:04	0.65		20			L
2022/04/08	Fri	00:24	7.05		215			H
2022/04/08	Fri	06:58	0.89		27			L
2022/04/08	Fri	12:33	7.94		242			H
2022/04/08	Fri	19:53	0.75		23			L
2022/04/09	Sat	01:17	6.95		212			H
2022/04/09	Sat	07:48	0.93		28			L
2022/04/09	Sat	13:27	7.81		238			H
2022/04/09	Sat	20:45	0.83		25			L
2022/04/10	Sun	02:11	6.94		212			H
2022/04/10	Sun	08:42	0.94		29			L
2022/04/10	Sun	14:23	7.76		237			H
2022/04/10	Sun	21:38	0.86		26			L
2022/04/11	Mon	03:05	7.05		215			H
2022/04/11	Mon	09:40	0.91		28			L
2022/04/11	Mon	15:19	7.80		238			H
2022/04/11	Mon	22:32	0.84		26			L
2022/04/12	Tue	03:57	7.26		221			H
2022/04/12	Tue	10:38	0.82		25			L
2022/04/12	Tue	16:13	7.91		241			H
2022/04/12	Tue	23:23	0.78		24			L
2022/04/13	Wed	04:45	7.54		230			H
2022/04/13	Wed	11:35	0.70		21			L
2022/04/13	Wed	17:03	8.02		244			H
2022/04/14	Thu	00:12	0.70		21			L
2022/04/14	Thu	05:31	7.88		240			H
2022/04/14	Thu	12:29	0.57		17			L
2022/04/14	Thu	17:50	8.10		247			H
2022/04/15	Fri	00:59	0.64		20			L
2022/04/15	Fri	06:15	8.21		250			H
2022/04/15	Fri	13:21	0.46		14			L
2022/04/15	Fri	18:35	8.10		247			H
2022/04/16	Sat	01:45	0.62		19			L
2022/04/16	Sat	06:56	8.53		260			H
2022/04/16	Sat	14:12	0.39		12			L
2022/04/16	Sat	19:20	8.04		245			H
2022/04/17	Sun	02:29	0.62		19			L
2022/04/17	Sun	07:37	8.79		268			H
2022/04/17	Sun	15:02	0.36		11			L
2022/04/17	Sun	20:05	7.91		241			H
2022/04/18	Mon	03:13	0.65		20			L
2022/04/18	Mon	08:19	8.97		273			H
2022/04/18	Mon	15:53	0.37		11			L
2022/04/18	Mon	20:52	7.74		236			H
2022/04/19	Tue	03:59	0.70		21			L
2022/04/19	Tue	09:04	9.03		275			H
2022/04/19	Tue	16:44	0.43		13			L
2022/04/19	Tue	21:42	7.54		230			H
2022/04/20	Wed	04:48	0.77		23			L
2022/04/20	Wed	09:53	8.96		273			H
2022/04/20	Wed	17:37	0.53		16			L
2022/04/20	Wed	22:36	7.34		224			H
2022/04/21	Thu	05:40	0.85		26			L
2022/04/21	Thu	10:47	8.76		267			H
2022/04/21	Thu	18:32	0.65		20			L
2022/04/21	Thu	23:35	7.19		219			H
2022/04/22	Fri	06:35	0.93		28			L
2022/04/22	Fri	11:48	8.49		259			H
2022/04/22	Fri	19:29	0.74		23			L
2022/04/23	Sat	00:37	7.11		217			H
2022/04/23	Sat	07:35	0.98		30			L
2022/04/23	Sat	12:54	8.24		251			H
2022/04/23	Sat	20:28	0.78		24			L
2022/04/24	Sun	01:41	7.17		219			H
2022/04/24	Sun	08:37	0.98		30			L
2022/04/24	Sun	14:01	8.10		247			H
2022/04/24	Sun	21:26	0.73		22			L
2022/04/25	Mon	02:44	7.39		225			H
2022/04/25	Mon	09:39	0.90		27			L
2022/04/25	Mon	15:05	8.08		246			H
2022/04/25	Mon	22:24	0.61		19			L
2022/04/26	Tue	03:44	7.73		236			H
2022/04/26	Tue	10:40	0.75		23			L
2022/04/26	Tue	16:05	8.15		248			H
2022/04/26	Tue	23:18	0.46		14			L
2022/04/27	Wed	04:39	8.12		247			H
2022/04/27	Wed	11:38	0.59		18			L
2022/04/27	Wed	17:00	8.22		251			H
2022/04/28	Thu	00:09	0.35		11			L
2022/04/28	Thu	05:30	8.49		259			H
2022/04/28	Thu	12:32	0.45		14			L
2022/04/28	Thu	17:50	8.25		251			H
2022/04/29	Fri	00:56	0.32		10			L
2022/04/29	Fri	06:17	8.77		267			H
2022/04/29	Fri	13:23	0.37		11			L
2022/04/29	Fri	18:37	8.20		250			H
2022/04/30	Sat	01:41	0.38		12			L
2022/04/30	Sat	07:00	8.94		272			H
2022/04/30	Sat	14:11	0.36		11			L
2022/04/30	Sat	19:22	8.08		246			H
2022/05/01	Sun	02:23	0.53		16			L
2022/05/01	Sun	07:42	8.99		274			H
2022/05/01	Sun	14:57	0.41		12			L
2022/05/01	Sun	20:06	7.92		241			H
2022/05/02	Mon	03:03	0.71		22			L
2022/05/02	Mon	08:22	8.95		273			H
2022/05/02	Mon	15:41	0.49		15			L
2022/05/02	Mon	20:49	7.74		236			H
2022/05/03	Tue	03:42	0.89		27			L
2022/05/03	Tue	09:01	8.84		269			H
2022/05/03	Tue	16:23	0.58		18			L
2022/05/03	Tue	21:33	7.55		230			H
2022/05/04	Wed	04:20	1.01		31			L
2022/05/04	Wed	09:41	8.70		265			H
2022/05/04	Wed	17:05	0.66		20			L
2022/05/04	Wed	22:18	7.39		225			H
2022/05/05	Thu	04:58	1.08		33			L
2022/05/05	Thu	10:21	8.54		260			H
2022/05/05	Thu	17:48	0.73		22			L
2022/05/05	Thu	23:04	7.26		221			H
2022/05/06	Fri	05:38	1.10		34			L
2022/05/06	Fri	11:04	8.37		255			H
2022/05/06	Fri	18:31	0.80		24			L
2022/05/06	Fri	23:51	7.16		218			H
2022/05/07	Sat	06:21	1.09		33			L
2022/05/07	Sat	11:52	8.21		250			H
2022/05/07	Sat	19:17	0.85		26			L
2022/05/08	Sun	00:41	7.12		217			H
2022/05/08	Sun	07:09	1.09		33			L
2022/05/08	Sun	12:44	8.06		246			H
2022/05/08	Sun	20:06	0.89		27			L
2022/05/09	Mon	01:32	7.16		218			H
2022/05/09	Mon	08:04	1.09		33			L
2022/05/09	Mon	13:39	7.97		243			H
2022/05/09	Mon	20:57	0.90		27			L
2022/05/10	Tue	02:25	7.32		223			H
2022/05/10	Tue	09:03	1.08		33			L
2022/05/10	Tue	14:36	7.93		242			H
2022/05/10	Tue	21:49	0.88		27			L
2022/05/11	Wed	03:16	7.60		232			H
2022/05/11	Wed	10:03	1.03		31			L
2022/05/11	Wed	15:31	7.95		242			H
2022/05/11	Wed	22:40	0.84		26			L
2022/05/12	Thu	04:06	7.97		243			H
2022/05/12	Thu	11:03	0.94		29			L
2022/05/12	Thu	16:24	7.97		243			H
2022/05/12	Thu	23:31	0.80		24			L
2022/05/13	Fri	04:53	8.38		255			H
2022/05/13	Fri	12:01	0.81		25			L
2022/05/13	Fri	17:14	7.98		243			H
2022/05/14	Sat	00:21	0.77		23			L
2022/05/14	Sat	05:39	8.78		268			H
2022/05/14	Sat	12:57	0.67		20			L
2022/05/14	Sat	18:04	7.94		242			H
2022/05/15	Sun	01:10	0.77		23			L
2022/05/15	Sun	06:24	9.11		278			H
2022/05/15	Sun	13:51	0.56		17			L
2022/05/15	Sun	18:52	7.86		240			H
2022/05/16	Mon	01:58	0.79		24			L
2022/05/16	Mon	07:09	9.34		285			H
2022/05/16	Mon	14:44	0.50		15			L
2022/05/16	Mon	19:42	7.74		236			H
2022/05/17	Tue	02:47	0.83		25			L
2022/05/17	Tue	07:55	9.42		287			H
2022/05/17	Tue	15:37	0.48		15			L
2022/05/17	Tue	20:33	7.60		232			H
2022/05/18	Wed	03:38	0.87		27			L
2022/05/18	Wed	08:45	9.36		285			H
2022/05/18	Wed	16:30	0.50		15			L
2022/05/18	Wed	21:27	7.48		228			H
2022/05/19	Thu	04:30	0.91		28			L
2022/05/19	Thu	09:39	9.19		280			H
2022/05/19	Thu	17:23	0.55		17			L
2022/05/19	Thu	22:24	7.38		225			H
2022/05/20	Fri	05:24	0.93		28			L
2022/05/20	Fri	10:36	8.93		272			H
2022/05/20	Fri	18:17	0.59		18			L
2022/05/20	Fri	23:23	7.34		224			H
2022/05/21	Sat	06:21	0.96		29			L
2022/05/21	Sat	11:38	8.64		263			H
2022/05/21	Sat	19:11	0.61		19			L
2022/05/22	Sun	00:24	7.39		225			H
2022/05/22	Sun	07:19	0.97		30			L
2022/05/22	Sun	12:41	8.39		256			H
2022/05/22	Sun	20:06	0.59		18			L
2022/05/23	Mon	01:25	7.55		230			H
2022/05/23	Mon	08:19	0.95		29			L
2022/05/23	Mon	13:43	8.21		250			H
2022/05/23	Mon	21:01	0.53		16			L
2022/05/24	Tue	02:26	7.82		238			H
2022/05/24	Tue	09:19	0.90		27			L
2022/05/24	Tue	14:44	8.11		247			H
2022/05/24	Tue	21:55	0.45		14			L
2022/05/25	Wed	03:23	8.17		249			H
2022/05/25	Wed	10:18	0.80		24			L
2022/05/25	Wed	15:41	8.06		246			H
2022/05/25	Wed	22:47	0.38		12			L
2022/05/26	Thu	04:16	8.53		260			H
2022/05/26	Thu	11:15	0.68		21			L
2022/05/26	Thu	16:34	8.03		245			H
2022/05/26	Thu	23:36	0.36		11			L
2022/05/27	Fri	05:05	8.84		269			H
2022/05/27	Fri	12:10	0.56		17			L
2022/05/27	Fri	17:24	7.98		243			H
2022/05/28	Sat	00:23	0.41		12			L
2022/05/28	Sat	05:51	9.05		276			H
2022/05/28	Sat	13:00	0.49		15			L
2022/05/28	Sat	18:11	7.90		241			H
2022/05/29	Sun	01:08	0.54		16			L
2022/05/29	Sun	06:34	9.14		279			H
2022/05/29	Sun	13:48	0.47		14			L
2022/05/29	Sun	18:57	7.79		237			H
2022/05/30	Mon	01:51	0.72		22			L
2022/05/30	Mon	07:15	9.12		278			H
2022/05/30	Mon	14:33	0.51		16			L
2022/05/30	Mon	19:41	7.66		233			H
2022/05/31	Tue	02:32	0.90		27			L
2022/05/31	Tue	07:54	9.02		275			H
2022/05/31	Tue	15:17	0.59		18			L
2022/05/31	Tue	20:25	7.52		229			H
2022/06/01	Wed	03:11	1.05		32			L
2022/06/01	Wed	08:33	8.88		271			H
2022/06/01	Wed	15:58	0.67		20			L
2022/06/01	Wed	21:08	7.38		225			H
2022/06/02	Thu	03:50	1.14		35			L
